userID;fecha
FakeUser42;06/05/2024_09:46
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1714981617,37486;,06728;Test1;ENTRA_HEAD;Center Wall
1714981622,68384;5,37708;Test1;SALE_HEAD;Center Wall
1714981623,50653;6,19945;Test1;ENTRA_HEAD;Left Wall
1714981624,34271;7,03591;Test1;SALE_HEAD;Left Wall
1714981624,39803;7,09131;Test1;ENTRA_HEAD;Platform
1714981624,48089;7,17474;Test1;SALE_HEAD;Platform
1714981624,66151;7,35534;Test1;ENTRA_HEAD;Center Wall
1714981626,70433;9,39767;Test1;SALE_HEAD;Center Wall
1714981626,75932;9,45318;Test1;ENTRA_HEAD;Platform
1714981627,34313;10,03679;Test1;SALE_HEAD;Platform
1714981627,37068;10,06414;Test1;ENTRA_HEAD;Center Wall
1714981629,85697;12,55123;Test1;SALE_HEAD;Center Wall
1714981631,12045;13,81453;Test1;ENTRA_HEAD;Center Wall
1714981636,54990;19,24526;Test1;SALE_HEAD;Center Wall
1714981636,58971;19,28464;Test1;ENTRA_HEAD;Center Wall
1714981636,61648;19,31098;Test1;SALE_HEAD;Center Wall
1714981636,68894;19,38400;Test1;ENTRA_HEAD;Center Wall
1714981638,47750;21,17290;Test1;SALE_HEAD;Center Wall
1714981638,49426;21,18986;Test1;ENTRA_HEAD;Center Wall
1714981644,82716;27,52285;Test1;SALE_HEAD;Center Wall
1714981644,84086;27,53670;Test1;ENTRA_HEAD;Center Wall
1714981644,85448;27,55071;Test1;SALE_HEAD;Center Wall
1714981645,36837;28,06461;Test1;ENTRA_HEAD;Platform
1714981645,39688;28,09248;Test1;SALE_HEAD;Platform
1714981646,35452;29,05096;Test1;ENTRA_HEAD;Platform
1714981650,93822;33,63445;Test1;SALE_HEAD;Center Wall
1714981651,06283;33,75972;Test1;ENTRA_HEAD;Cube(Clone)
1714981651,10482;33,80114;Test1;SALE_HEAD;Cube(Clone)
1714981651,13218;33,82877;Test1;ENTRA_HEAD;Platform
