userID;fecha
FakeUser42;03/05/2024_12:50
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1714733449,20071;,05847;Test1;ENTRA_HEAD;Center Wall
1714733483,54466;34,40271;Test1;SALE_HEAD;Center Wall
1714733483,60020;34,45840;Test1;ENTRA_HEAD;Platform
1714733484,40881;35,26670;Test1;SALE_HEAD;Platform
1714733485,50725;36,36563;Test1;ENTRA_HEAD;Center Wall
1714733485,99511;36,85271;Test1;SALE_HEAD;Center Wall
1714733486,38421;37,24256;Test1;ENTRA_HEAD;Center Wall
1714733490,39498;41,25266;Test1;SALE_HEAD;Center Wall
1714733490,47841;41,33654;Test1;ENTRA_HEAD;Center Wall
1714733496,21425;47,07207;Test1;SALE_HEAD;Center Wall
1714733496,50763;47,36551;Test1;ENTRA_HEAD;Platform
1714733496,77183;47,62938;Test1;SALE_HEAD;Platform
1714733496,82724;47,68484;Test1;ENTRA_HEAD;Platform
1714733496,84180;47,69963;Test1;SALE_HEAD;Platform
1714733496,85637;47,71428;Test1;ENTRA_HEAD;Platform
1714733496,93947;47,79735;Test1;SALE_HEAD;Platform
1714733498,90214;49,76013;Test1;ENTRA_HEAD;Platform
1714733499,27752;50,13546;Test1;SALE_HEAD;Platform
1714733499,38952;50,24724;Test1;ENTRA_HEAD;Center Wall
1714733500,64175;51,50014;Test1;SALE_HEAD;Center Wall
1714733502,41029;53,26824;Test1;ENTRA_HEAD;Platform
1714733502,63296;53,49093;Test1;SALE_HEAD;Platform
1714733502,91120;53,76956;Test1;ENTRA_HEAD;Platform
1714733503,66377;54,52130;Test1;SALE_HEAD;Platform
1714733503,95513;54,81325;Test1;ENTRA_HEAD;Platform
1714733504,01134;54,86945;Test1;SALE_HEAD;Platform
1714733504,02507;54,88337;Test1;ENTRA_HEAD;Platform
1714733506,16334;57,02115;Test1;ENTRA_HEAD;Platform
1714733506,62785;57,48618;Test1;SALE_HEAD;Platform
1714733506,64193;57,50028;Test1;ENTRA_HEAD;Platform
1714733506,69776;57,55592;Test1;SALE_HEAD;Platform
1714733507,57471;58,43286;Test1;ENTRA_HEAD;Platform
