userID;fecha
FakeUser42;07/05/2024_13:00
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1715079656,23045;2,21207;Test1;ENTRA_HEAD;Center Wall
1715079659,83566;5,81678;Test1;SALE_HEAD;Platform
1715079659,87673;5,85842;Test1;ENTRA_HEAD;Right Wall
1715079660,75270;6,73412;Test1;SALE_HEAD;Right Wall
1715079660,91970;6,90065;Test1;ENTRA_HEAD;Center Wall
1715079662,53068;8,51258;Test1;SALE_HEAD;Center Wall
1715079662,65635;8,63765;Test1;ENTRA_HEAD;Right Wall
1715079662,83647;8,81814;Test1;SALE_HEAD;Right Wall
1715079662,90663;8,88763;Test1;ENTRA_HEAD;Platform
