userID;fecha
anom;23/07/2024_09:38
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1721720310,59472;,17656;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1721720313,60099;3,18262;Test1;SALE_HEAD;Limit (5): Part of the level
1721720313,86480;3,44655;Test1;ENTRA_HEAD;Right Wall: Part of Player Area
1721720314,61619;4,19857;Test1;SALE_HEAD;Right Wall: Part of Player Area
1721720317,22940;6,81169;Test1;ENTRA_HEAD;Action_Left: Part of a Block
1721720317,29873;6,88122;Test1;SALE_HEAD;Action_Left: Part of a Block
1721720321,70101;11,28377;Test1;ENTRA_HEAD;Action_Left: Part of a Block
1721720321,88211;11,46444;Test1;SALE_HEAD;Action_Left: Part of a Block
1721720322,02125;11,60342;Test1;ENTRA_HEAD;Action_Left: Part of a Block
1721720323,97929;13,56186;Test1;SALE_HEAD;Action_Left: Part of Player Area
1721720326,89574;16,47845;Test1;ENTRA_HEAD;Right Wall: Part of Player Area
1721720328,28329;17,86659;Test1;SALE_HEAD;Right Wall: Part of Player Area
1721720329,75662;19,33953;Test1;ENTRA_HEAD;Right Wall: Part of Player Area
1721720329,88127;19,46455;Test1;SALE_HEAD;Action_Left: Part of a Block
1721720334,45000;24,03388;Test1;ENTRA_HEAD;Action_Left: Part of a Block
1721720334,61673;24,20029;Test1;SALE_HEAD;Action_Left: Part of a Block
1721720335,83845;25,42240;Test1;ENTRA_HEAD;Right Wall: Part of Player Area
1721720335,97849;25,56220;Test1;SALE_HEAD;Right Wall: Part of Player Area
