userID;fecha
anom;17/09/2024_11:28
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1726565312,42991;,86763;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1726565320,68257;9,11979;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1726565321,73289;10,17057;Test1;SALE_HEAD;Center Wall: Part of Player Area
1726565322,35065;10,78807;Test1;ENTRA_HEAD;Limit (6): Part of the level
1726565326,24922;14,68690;Test1;SALE_HEAD;Limit (15): Part of the level
1726565326,68176;15,11946;Test1;ENTRA_HEAD;Col (5): Part of Limits
1726565327,00261;15,44017;Test1;SALE_HEAD;Col (5): Part of Limits
1726565327,40612;15,84412;Test1;ENTRA_HEAD;Limit (15): Part of the level
1726565327,44835;15,88590;Test1;SALE_HEAD;Limit (15): Part of the level
1726565327,46239;15,90002;Test1;ENTRA_HEAD;Grass: Part of the level
1726565342,44203;30,87949;Test1;SALE_HEAD;Col (3): Part of Limits
1726565342,48324;30,92141;Test1;ENTRA_HEAD;Water: Part of the level
1726565343,94648;32,38432;Test1;SALE_HEAD;Limit (8): Part of the level
1726565344,14106;32,57914;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726565350,52089;38,95908;Test1;ENTRA_HEAD;Col (7): Part of Limits
1726565355,44551;43,88367;Test1;SALE_HEAD;Water: Part of the level
1726565355,57599;44,01408;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726565356,62755;45,06493;Test1;SALE_HEAD;Col (3): Part of Limits
1726565356,73739;45,17551;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726565357,44926;45,88730;Test1;SALE_HEAD;Col (3): Part of Limits
1726565357,60242;46,04002;Test1;ENTRA_HEAD;Limit (3): Part of the level
1726565359,41444;47,85176;Test1;SALE_HEAD;Limit (3): Part of the level
1726565359,45639;47,89390;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726565360,08193;48,51950;Test1;SALE_HEAD;Col (3): Part of Limits
1726565360,13750;48,57534;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726565360,15166;48,58977;Test1;SALE_HEAD;Col (3): Part of Limits
1726565360,26334;48,70119;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726565360,31845;48,75632;Test1;SALE_HEAD;Col (3): Part of Limits
1726565360,90398;49,34174;Test1;ENTRA_HEAD;Limit (3): Part of the level
1726565360,91765;49,35520;Test1;SALE_HEAD;Limit (3): Part of the level
1726565361,26615;49,70377;Test1;ENTRA_HEAD;Limit (3): Part of the level
1726565361,39124;49,82919;Test1;SALE_HEAD;Limit (3): Part of the level
1726565361,40593;49,84324;Test1;ENTRA_HEAD;Limit (3): Part of the level
1726565366,79340;55,23151;Test1;SALE_HEAD;Limit (3): Part of the level
1726565366,80793;55,24548;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726565369,92643;58,36407;Test1;SALE_HEAD;Col (3): Part of Limits
1726565369,95418;58,39154;Test1;ENTRA_HEAD;Limit (23): Part of the level
1726565371,20679;59,64476;Test1;SALE_HEAD;Limit (6): Part of the level
1726565371,27755;59,71549;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726565372,18088;60,61855;Test1;SALE_HEAD;Col (4): Part of Limits
1726565372,19535;60,63310;Test1;ENTRA_HEAD;Limit (5): Part of the level
1726565372,59834;61,03603;Test1;SALE_HEAD;Limit (5): Part of the level
1726565372,61304;61,05071;Test1;ENTRA_HEAD;Col (7): Part of Limits
1726565373,11497;61,55269;Test1;SALE_HEAD;Col (4): Part of Limits
1726565373,12857;61,56585;Test1;ENTRA_HEAD;Limit (5): Part of the level
1726565374,62970;63,06735;Test1;SALE_HEAD;Limit (11): Part of the level
1726565374,68589;63,12321;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726565375,13133;63,56924;Test1;SALE_HEAD;Col (4): Part of Limits
1726565375,20147;63,63876;Test1;ENTRA_HEAD;Limit (11): Part of the level
1726565380,78511;69,22303;Test1;SALE_HEAD;Limit (11): Part of the level
1726565380,81319;69,25119;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726565381,67593;70,11399;Test1;SALE_HEAD;Col (4): Part of Limits
1726565381,71680;70,15498;Test1;ENTRA_HEAD;Limit (5): Part of the level
1726565383,65366;72,09116;Test1;SALE_HEAD;Limit (23): Part of the level
1726565383,66722;72,10507;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726565384,34876;72,78693;Test1;SALE_HEAD;Col (3): Part of Limits
1726565384,37638;72,81405;Test1;ENTRA_HEAD;Limit (3): Part of the level
1726565391,40770;79,84541;Test1;SALE_HEAD;Limit (9): Part of the level
1726565391,49138;79,92935;Test1;ENTRA_HEAD;ForwardBlock(Clone): Part of a Block
1726565400,05324;88,49126;Test1;ENTRA_HEAD;Platform: Part of Player Area
1726565405,56795;94,00572;Test1;ENTRA_HEAD;Platform: Part of Player Area
1726565407,90255;96,34041;Test1;SALE_HEAD;Col (4): Part of Limits
1726565408,22349;96,66103;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726565408,75319;97,19044;Test1;SALE_HEAD;Col (4): Part of Limits
1726565408,76642;97,20381;Test1;ENTRA_HEAD;Limit (5): Part of the level
1726565410,98116;99,41927;Test1;SALE_HEAD;Col (3): Part of Limits
1726565411,20520;99,64261;Test1;ENTRA_HEAD;Bottom Socket: Part of a Block
1726565411,30216;99,73970;Test1;SALE_HEAD;ForwardBlock(Clone): Part of a Block
1726565411,46835;99,90607;Test1;ENTRA_HEAD;ForwardBlock(Clone): Part of a Block
1726565411,50991;99,94766;Test1;SALE_HEAD;Bottom Socket: Part of a Block
1726565411,66376;100,10164;Test1;ENTRA_HEAD;Bottom Socket: Part of a Block
1726565411,67801;100,11566;Test1;SALE_HEAD;Bottom Socket: Part of a Block
1726565411,78835;100,22624;Test1;ENTRA_HEAD;Limit (16): Part of the level
1726565412,02531;100,46289;Test1;SALE_HEAD;Limit (15): Part of the level
1726565412,03945;100,47752;Test1;ENTRA_HEAD;Limit (14): Part of the level
1726565412,24804;100,68593;Test1;SALE_HEAD;Limit (14): Part of the level
1726565412,26258;100,70036;Test1;ENTRA_HEAD;Limit (13): Part of the level
1726565412,48565;100,92316;Test1;SALE_HEAD;Limit (10): Part of the level
1726565412,52686;100,96439;Test1;ENTRA_HEAD;GetHumidityBlock(Clone): Part of a Block
1726565412,54137;100,97891;Test1;SALE_HEAD;GetHumidityBlock(Clone): Part of a Block
1726565412,90284;101,34084;Test1;ENTRA_HEAD;Limit (5): Part of the level
1726565413,00018;101,43831;Test1;SALE_HEAD;Limit (5): Part of the level
1726565413,01436;101,45222;Test1;ENTRA_HEAD;ForwardBlock(Clone): Part of a Block
1726565413,05571;101,49388;Test1;SALE_HEAD;GetHumidityBlock(Clone): Part of a Block
1726565413,15401;101,59126;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726565413,66831;102,10587;Test1;SALE_HEAD;Col (4): Part of Limits
1726565413,72416;102,16225;Test1;ENTRA_HEAD;Bottom Socket: Part of a Block
1726565413,76531;102,20331;Test1;SALE_HEAD;Bottom Socket: Part of a Block
1726565413,87793;102,31519;Test1;ENTRA_HEAD;Limit (10): Part of the level
1726565413,97464;102,41270;Test1;SALE_HEAD;Limit (15): Part of the level
1726565414,10015;102,53799;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726565415,10313;103,54070;Test1;SALE_HEAD;Limit (10): Part of the level
1726565415,11664;103,55452;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1726565416,16100;104,59868;Test1;SALE_HEAD;Col (4): Part of Limits
1726565416,21703;104,65437;Test1;ENTRA_HEAD;Limit (5): Part of the level
1726565416,35599;104,79358;Test1;SALE_HEAD;Limit (5): Part of the level
1726565416,48135;104,91911;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726565417,48344;105,92136;Test1;SALE_HEAD;Col (1): Part of Limits
1726565417,59527;106,03278;Test1;ENTRA_HEAD;Col (7): Part of Limits
1726565417,76211;106,19997;Test1;SALE_HEAD;Col (7): Part of Limits
1726565417,80407;106,24171;Test1;ENTRA_HEAD;GetHumidityBlock(Clone): Part of a Block
