userID;fecha
anom;16/09/2024_09:29
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1726471789,99841;,39927;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1726471794,04895;4,44918;Test1;SALE_HEAD;Center Wall: Part of Player Area
1726471795,10665;5,50708;Test1;ENTRA_HEAD;Limit (13): Part of the level
1726471795,19017;5,59044;Test1;SALE_HEAD;Limit (13): Part of the level
1726471795,21820;5,61877;Test1;ENTRA_HEAD;Limit (14): Part of the level
1726471796,13608;6,53627;Test1;SALE_HEAD;Limit (15): Part of the level
1726471796,36326;6,76340;Test1;ENTRA_HEAD;Limit (15): Part of the level
