userID;fecha
anom;25/10/2024_14:21
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1729858888,47436;,21404;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1729858890,48366;2,22312;Test1;SALE_HEAD;Center Wall: Part of Player Area
1729858891,35894;3,09892;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1729858892,58429;4,32375;Test1;SALE_HEAD;Limit (23): Part of the level
1729858892,65312;4,39336;Test1;ENTRA_HEAD;Col (3): Part of Limits
1729858893,37762;5,11753;Test1;SALE_HEAD;Col (3): Part of Limits
1729858893,40605;5,14617;Test1;ENTRA_HEAD;Bottom Socket: Part of a Block
1729858893,41943;5,15927;Test1;SALE_HEAD;Bottom Socket: Part of a Block
1729858893,43423;5,17397;Test1;ENTRA_HEAD;Bottom Socket: Part of a Block
