userID;fecha
anom;05/06/2024_12:07
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1717582074,00966;,29390;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1717582078,73224;5,01678;Test1;SALE_HEAD;Limit (6): Part of the level
1717582079,48292;5,76752;Test1;ENTRA_HEAD;Limit (6): Part of the level
1717582079,72015;6,00406;Test1;SALE_HEAD;Limit (5): Part of the level
1717582079,96980;6,25418;Test1;ENTRA_HEAD;Limit (5): Part of the level
1717582080,13652;6,42081;Test1;SALE_HEAD;Limit (5): Part of the level
1717582080,17836;6,46263;Test1;ENTRA_HEAD;Attach: Part of Player Area
1717582082,06746;8,35197;Test1;SALE_HEAD;Attach: Part of Player Area
1717582083,29016;9,57501;Test1;ENTRA_HEAD;Limit (10): Part of the level
1717582083,36028;9,64461;Test1;SALE_HEAD;Limit (10): Part of the level
1717582084,42900;10,71317;Test1;ENTRA_HEAD;Left Wall: Part of Player Area
1717582084,91550;11,20031;Test1;SALE_HEAD;Left Wall: Part of Player Area
1717582085,01362;11,29754;Test1;ENTRA_HEAD;Limit (23): Part of the level
1717582085,27665;11,56122;Test1;SALE_HEAD;Limit (15): Part of the level
1717582085,47110;11,75564;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1717582085,67984;11,96395;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1717582086,11043;12,39460;Test1;ENTRA_HEAD;Attach: Part of Player Area
1717582087,20701;13,49110;Test1;SALE_HEAD;Shelf (7): Part of Player Area
1717582087,27686;13,56131;Test1;ENTRA_HEAD;Action_Right: Part of a Block
1717582087,31836;13,60294;Test1;SALE_HEAD;Action_Right: Part of a Block
1717582087,59639;13,88084;Test1;ENTRA_HEAD;Shelf (7): Part of Player Area
1717582089,66527;15,94993;Test1;SALE_HEAD;Attach: Part of Player Area
1717582089,73548;16,01956;Test1;ENTRA_HEAD;EndForBlock(Clone): Part of a Block
1717582089,90207;16,18628;Test1;SALE_HEAD;FrontCollider: Part of the level
1717582089,91512;16,19999;Test1;ENTRA_HEAD;Rock: Part of the level
1717582090,16521;16,44934;Test1;SALE_HEAD;Limit (23): Part of the level
1717582090,41620;16,70037;Test1;ENTRA_HEAD;Limit (23): Part of the level
1717582091,04132;17,32544;Test1;SALE_HEAD;EndForBlock(Clone): Part of a Block
1717582093,41491;19,69911;Test1;ENTRA_HEAD;EndForBlock(Clone): Part of a Block
