userID;fecha
FakeUser42;13/05/2024_13:08
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1715598525,55788;,32104;Test1;ENTRA_HEAD;Platform
1715598532,95370;7,71707;Test1;SALE_HEAD;Center Wall
1715598533,34482;8,10789;Test1;ENTRA_HEAD;GetHumidityBlock(Clone)
1715598533,59568;8,35822;Test1;SALE_HEAD;GetHumidityBlock(Clone)
1715598533,65129;8,41394;Test1;ENTRA_HEAD;Center Wall
1715598533,95734;8,72057;Test1;SALE_HEAD;Center Wall
1715598534,47317;9,23593;Test1;ENTRA_HEAD;Center Wall
1715598534,52877;9,29161;Test1;SALE_HEAD;Center Wall
1715598534,82058;9,58350;Test1;ENTRA_HEAD;Center Wall
1715598535,97694;10,73948;Test1;SALE_HEAD;Center Wall
1715598537,53628;12,29887;Test1;ENTRA_HEAD;Left Wall
1715598540,98872;15,75169;Test1;SALE_HEAD;Left Wall
1715598541,19738;15,96038;Test1;ENTRA_HEAD;Left Wall
1715598543,52220;18,28528;Test1;SALE_HEAD;Shelf (1)
1715598543,67326;18,43623;Test1;ENTRA_HEAD;Limit (3)
1715598546,27902;21,04173;Test1;SALE_HEAD;Water
1715598547,64283;22,40594;Test1;ENTRA_HEAD;Water
1715598549,07766;23,84061;Test1;SALE_HEAD;Limit (3)
1715598549,17505;23,93801;Test1;ENTRA_HEAD;Left Wall
1715598552,61340;27,37695;Test1;SALE_HEAD;Left Wall
1715598552,79474;27,55815;Test1;ENTRA_HEAD;Water
1715598570,85208;45,61502;Test1;SALE_HEAD;Water
1715598571,38267;46,14597;Test1;ENTRA_HEAD;Limit (3)
1715598573,53767;48,30126;Test1;SALE_HEAD;Water
1715598574,19279;48,95559;Test1;ENTRA_HEAD;Water
1715598576,26658;51,02953;Test1;SALE_HEAD;Water
1715598576,79851;51,56153;Test1;ENTRA_HEAD;Limit (3)
1715598588,90835;63,67128;Test1;SALE_HEAD;Limit (3)
1715598589,00606;63,76907;Test1;ENTRA_HEAD;Left Wall
1715598589,40990;64,17302;Test1;SALE_HEAD;Left Wall
1715598589,49261;64,25665;Test1;ENTRA_HEAD;Center Wall
1715598590,56521;65,32828;Test1;SALE_HEAD;Center Wall
1715598590,63443;65,39803;Test1;ENTRA_HEAD;Platform
1715598591,12289;65,88580;Test1;SALE_HEAD;Platform
1715598591,20538;65,96875;Test1;ENTRA_HEAD;Center Wall
1715598591,37276;66,13599;Test1;SALE_HEAD;Center Wall
1715598591,41467;66,17767;Test1;ENTRA_HEAD;Platform
1715598591,44266;66,20575;Test1;SALE_HEAD;Platform
1715598591,45674;66,21968;Test1;ENTRA_HEAD;Left Wall
1715598591,84593;66,60918;Test1;SALE_HEAD;Left Wall
1715598591,97139;66,73473;Test1;ENTRA_HEAD;Limit (3)
1715598595,02055;69,78365;Test1;SALE_HEAD;Water
1715598595,15975;69,92284;Test1;ENTRA_HEAD;Platform
