userID;fecha
anom;18/09/2024_10:07
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1726646859,52360;,19351;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1726646859,61021;,28015;Test1;SALE_HEAD;Center Wall: Part of Player Area
1726646862,55063;3,22051;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1726646863,83900;4,50907;Test1;SALE_HEAD;Center Wall: Part of Player Area
1726646865,39534;6,06545;Test1;ENTRA_HEAD;Limit (1): Part of the level
1726646867,51480;8,18510;Test1;SALE_HEAD;Bottom Socket: Part of a Block
1726646867,69624;8,36625;Test1;ENTRA_HEAD;Bottom Socket: Part of a Block
1726646870,56360;11,23405;Test1;SALE_HEAD;Limit (5): Part of the level
1726646870,59213;11,26235;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726646872,93106;13,60156;Test1;SALE_HEAD;Action_Left: Part of a Block
1726646872,94429;13,61478;Test1;ENTRA_HEAD;Limit (5): Part of the level
1726646873,23803;13,90838;Test1;SALE_HEAD;Brick: Part of the level
1726646873,29328;13,96347;Test1;ENTRA_HEAD;Bottom Socket: Part of Player Area
1726646873,54257;14,21320;Test1;SALE_HEAD;Bottom Socket: Part of Player Area
1726646873,57174;14,24201;Test1;ENTRA_HEAD;Limit (16): Part of the level
1726646877,40031;18,07057;Test1;SALE_HEAD;Limit (18): Part of the level
1726646878,09685;18,76677;Test1;ENTRA_HEAD;Limit (18): Part of the level
1726646893,10354;33,77387;Test1;SALE_HEAD;Limit (23): Part of the level
1726646893,11886;33,78868;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726646895,63785;36,30845;Test1;SALE_HEAD;Col (3): Part of Limits
1726646895,66505;36,33540;Test1;ENTRA_HEAD;Limit (23): Part of the level
1726646901,01285;41,68259;Test1;SALE_HEAD;Limit (22): Part of the level
1726646904,57632;45,24648;Test1;ENTRA_HEAD;Limit (18): Part of the level
1726646905,24356;45,91389;Test1;SALE_HEAD;Limit (18): Part of the level
1726646906,02366;46,69365;Test1;ENTRA_HEAD;Limit (18): Part of the level
1726646906,13532;46,80584;Test1;SALE_HEAD;Limit (18): Part of the level
1726646906,14946;46,81985;Test1;ENTRA_HEAD;Limit (19): Part of the level
1726646906,34337;47,01376;Test1;SALE_HEAD;Limit (19): Part of the level
1726646906,35837;47,02869;Test1;ENTRA_HEAD;Limit (19): Part of the level
1726646906,45558;47,12607;Test1;SALE_HEAD;Limit (19): Part of the level
1726646907,80617;48,47601;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726646916,88282;57,55299;Test1;SALE_HEAD;Col: Part of Limits
1726646917,10537;57,77579;Test1;ENTRA_HEAD;Col: Part of Limits
1726646934,14601;74,81647;Test1;SALE_HEAD;Col (3): Part of Limits
1726646935,26057;75,93107;Test1;ENTRA_HEAD;Limit (17): Part of the level
