userID;fecha
anom;18/09/2024_13:01
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1726657301,57081;,20566;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1726657301,65908;,29413;Test1;SALE_HEAD;Center Wall: Part of Player Area
1726657307,06025;5,69513;Test1;ENTRA_HEAD;Limit (4): Part of the level
1726657308,55387;7,18901;Test1;SALE_HEAD;Limit (6): Part of the level
1726657308,70843;7,34307;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726657308,83256;7,46774;Test1;SALE_HEAD;Col (4): Part of Limits
1726657308,93053;7,56532;Test1;ENTRA_HEAD;Limit (6): Part of the level
1726657309,34947;7,98453;Test1;SALE_HEAD;Limit (23): Part of the level
1726657309,36370;7,99849;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726657310,44918;9,08449;Test1;SALE_HEAD;Col (3): Part of Limits
1726657310,46422;9,09929;Test1;ENTRA_HEAD;Limit (23): Part of the level
1726657310,75729;9,39190;Test1;SALE_HEAD;ForBlock(Clone): Part of a Block
1726657310,77029;9,40502;Test1;ENTRA_HEAD;ForBlock(Clone): Part of a Block
1726657310,88234;9,51743;Test1;SALE_HEAD;ForBlock(Clone): Part of a Block
1726657310,93841;9,57282;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726657326,87953;25,51453;Test1;SALE_HEAD;Col (4): Part of Limits
1726657327,04668;25,68179;Test1;ENTRA_HEAD;Limit (10): Part of the level
1726657327,06068;25,69547;Test1;SALE_HEAD;Limit (10): Part of the level
1726657327,07350;25,70881;Test1;ENTRA_HEAD;Rock: Part of the level
1726657327,12931;25,76454;Test1;SALE_HEAD;Brick: Part of the level
1726657327,14431;25,77935;Test1;ENTRA_HEAD;plantA_forest: Part of the level
1726657328,11936;26,75379;Test1;SALE_HEAD;Col (3): Part of Limits
1726657328,13220;26,76681;Test1;ENTRA_HEAD;Limit (23): Part of the level
1726657328,28550;26,92080;Test1;SALE_HEAD;Limit (22): Part of the level
1726657328,57817;27,21317;Test1;ENTRA_HEAD;Col (3): Part of Limits
1726657328,77245;27,40733;Test1;SALE_HEAD;Col (3): Part of Limits
1726657328,96840;27,60309;Test1;ENTRA_HEAD;Limit (22): Part of the level
1726657329,12087;27,75612;Test1;SALE_HEAD;Limit (18): Part of the level
1726657329,13487;27,76921;Test1;ENTRA_HEAD;Limit (17): Part of the level
1726657330,51248;29,14741;Test1;SALE_HEAD;Limit (9): Part of the level
1726657330,77840;29,41298;Test1;ENTRA_HEAD;ForwardBlock(Clone): Part of a Block
1726657331,23690;29,87223;Test1;SALE_HEAD;ForwardBlock(Clone): Part of a Block
1726657331,54400;30,17867;Test1;ENTRA_HEAD;ForwardBlock(Clone): Part of a Block
1726657331,58590;30,22041;Test1;SALE_HEAD;ForwardBlock(Clone): Part of a Block
1726657331,98953;30,62414;Test1;ENTRA_HEAD;ForwardBlock(Clone): Part of a Block
1726657332,26791;30,90254;Test1;SALE_HEAD;ForwardBlock(Clone): Part of a Block
1726657332,32352;30,95820;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726657332,64331;31,27854;Test1;SALE_HEAD;Col (4): Part of Limits
1726657332,88061;31,51520;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726657333,70134;32,33635;Test1;SALE_HEAD;Col (4): Part of Limits
1726657333,79890;32,43398;Test1;ENTRA_HEAD;ForwardBlock(Clone): Part of a Block
1726657334,04951;32,68465;Test1;SALE_HEAD;ForwardBlock(Clone): Part of a Block
1726657334,13242;32,76725;Test1;ENTRA_HEAD;Col (4): Part of Limits
1726657334,78795;33,42245;Test1;SALE_HEAD;Col (4): Part of Limits
1726657334,85713;33,49222;Test1;ENTRA_HEAD;ForwardBlock(Clone): Part of a Block
1726657334,88546;33,52009;Test1;SALE_HEAD;ForwardBlock(Clone): Part of a Block
1726657334,89851;33,53381;Test1;ENTRA_HEAD;ForwardBlock(Clone): Part of a Block
1726657335,07957;33,71479;Test1;SALE_HEAD;ForwardBlock(Clone): Part of a Block
