userID;fecha
FakeUser42;13/05/2024_10:26
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1715588784,96551;,18224;Test1;ENTRA_HEAD;Platform
1715588796,59741;11,81444;Test1;SALE_HEAD;Center Wall
1715588796,82005;12,03733;Test1;ENTRA_HEAD;Left Wall
1715588798,25625;13,47422;Test1;SALE_HEAD;Left Wall
1715588798,63846;13,85598;Test1;ENTRA_HEAD;Bottom Socket
1715588800,01188;15,22899;Test1;SALE_HEAD;Bottom Socket
1715588802,15529;17,37330;Test1;ENTRA_HEAD;Center Wall
1715588802,40590;17,62386;Test1;SALE_HEAD;Center Wall
1715588804,46597;19,68409;Test1;ENTRA_HEAD;Left Wall
1715588805,53776;20,75586;Test1;SALE_HEAD;Left Wall
1715588805,80334;21,02072;Test1;ENTRA_HEAD;Left Wall
1715588809,11569;24,33381;Test1;SALE_HEAD;Left Wall
1715588813,30679;28,52468;Test1;ENTRA_HEAD;Center Wall
1715588815,96568;31,18379;Test1;SALE_HEAD;Center Wall
1715588817,74836;32,96596;Test1;ENTRA_HEAD;Left Wall
1715588819,11195;34,33023;Test1;SALE_HEAD;Left Wall
1715588824,90297;40,12130;Test1;ENTRA_HEAD;Left Wall
