userID;fecha
FakeUser42;06/05/2024_13:32
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1714995126,50760;2,69736;Test1;ENTRA_HEAD;Attach
1714995127,63620;3,82613;Test1;SALE_HEAD;Shelf (2)
1714995127,76154;3,95138;Test1;ENTRA_HEAD;Grass
1714995128,19252;4,38236;Test1;SALE_HEAD;Water
1714995128,27530;4,46578;Test1;ENTRA_HEAD;Platform
1714995129,05325;5,24403;Test1;SALE_HEAD;Platform
1714995129,22046;5,41072;Test1;ENTRA_HEAD;Water
1714995134,98663;11,17722;Test1;SALE_HEAD;Water
1714995135,07016;11,25999;Test1;ENTRA_HEAD;Left Wall
1714995135,54242;11,73236;Test1;SALE_HEAD;Left Wall
1714995135,70829;11,89813;Test1;ENTRA_HEAD;Platform
1714995135,94552;12,13553;Test1;SALE_HEAD;Platform
1714995136,24943;12,44017;Test1;ENTRA_HEAD;Platform
1714995136,36084;12,55107;Test1;SALE_HEAD;Platform
1714995136,41590;12,60660;Test1;ENTRA_HEAD;Water
1714995144,69360;20,88432;Test1;SALE_HEAD;Limit (6)
1714995145,00007;21,19030;Test1;ENTRA_HEAD;Attach
1714995145,47201;21,66200;Test1;SALE_HEAD;Attach
1714995145,56855;21,75865;Test1;ENTRA_HEAD;Center Wall
1714995147,16113;23,35159;Test1;ENTRA_HEAD;Center Wall
1714995147,88880;24,07889;Test1;SALE_HEAD;Center Wall
1714995147,94446;24,13471;Test1;ENTRA_HEAD;Right Wall
1714995148,38851;24,57871;Test1;SALE_HEAD;Right Wall
1714995148,73459;24,92526;Test1;ENTRA_HEAD;Limit (11)
1714995149,58282;25,77319;Test1;SALE_HEAD;Water
1714995150,06903;26,25924;Test1;ENTRA_HEAD;Shelf (1)
1714995151,42949;27,62011;Test1;SALE_HEAD;Left Wall
1714995151,45708;27,64766;Test1;ENTRA_HEAD;Platform
1714995151,70762;27,89793;Test1;SALE_HEAD;Platform
1714995152,30479;28,49463;Test1;ENTRA_HEAD;Platform
1714995152,58247;28,77241;Test1;SALE_HEAD;Platform
1714995152,60979;28,80004;Test1;ENTRA_HEAD;Right Wall
1714995153,99804;30,18877;Test1;SALE_HEAD;Right Wall
1714995154,56852;30,75899;Test1;ENTRA_HEAD;Center Wall
1714995156,08223;32,27262;Test1;SALE_HEAD;Center Wall
1714995156,40205;32,59265;Test1;ENTRA_HEAD;Right Wall
1714995157,44260;33,63310;Test1;SALE_HEAD;Right Wall
1714995157,48441;33,67471;Test1;ENTRA_HEAD;Platform
