userID;fecha
FakeUser42;06/05/2024_12:44
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1714992280,01771;2,09230;Test1;ENTRA_HEAD;Center Wall
1714992281,39572;3,46962;Test1;SALE_HEAD;Platform
1714992281,54904;3,62283;Test1;ENTRA_HEAD;Center Wall
1714992281,77152;3,84533;Test1;SALE_HEAD;Center Wall
1714992283,37010;5,44422;Test1;ENTRA_HEAD;Platform
1714992285,03866;7,11247;Test1;SALE_HEAD;Platform
1714992285,10779;7,18176;Test1;ENTRA_HEAD;Center Wall
1714992285,81652;7,89047;Test1;SALE_HEAD;Center Wall
1714992285,91394;7,98788;Test1;ENTRA_HEAD;Center Wall
1714992285,96907;8,04315;Test1;SALE_HEAD;Center Wall
1714992286,60769;8,68195;Test1;ENTRA_HEAD;Platform
1714992288,67735;10,75176;Test1;SALE_HEAD;Platform
1714992288,71955;10,79344;Test1;ENTRA_HEAD;Center Wall
1714992293,08033;15,15493;Test1;SALE_HEAD;Center Wall
1714992293,40043;15,47444;Test1;ENTRA_HEAD;Platform
1714992298,71836;20,79312;Test1;SALE_HEAD;Platform
1714992298,85724;20,93197;Test1;ENTRA_HEAD;Platform
1714992299,10788;21,18194;Test1;SALE_HEAD;Platform
1714992299,16326;21,23761;Test1;ENTRA_HEAD;Center Wall
1714992302,02474;24,09872;Test1;SALE_HEAD;Center Wall
1714992302,33026;24,40416;Test1;ENTRA_HEAD;Platform
1714992302,39980;24,47379;Test1;SALE_HEAD;Platform
1714992302,74628;24,82086;Test1;ENTRA_HEAD;Platform
