userID;fecha
FakeUser42;03/05/2024_14:02
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1714737729,40559;,08106;Test1;ENTRA_HEAD;Center Wall
1714737731,09310;1,76801;Test1;SALE_HEAD;Center Wall
1714737733,50011;4,17562;Test1;ENTRA_HEAD;Platform
1714737739,53771;10,21312;Test1;SALE_HEAD;Platform
1714737739,56657;10,24150;Test1;ENTRA_HEAD;Platform
1714737739,58012;10,25498;Test1;SALE_HEAD;Platform
1714737740,34589;11,02111;Test1;ENTRA_HEAD;Platform
1714737745,52584;16,20087;Test1;SALE_HEAD;Platform
1714737746,23589;16,91069;Test1;ENTRA_HEAD;Platform
1714737746,29089;16,96635;Test1;SALE_HEAD;Platform
1714737746,37459;17,05022;Test1;ENTRA_HEAD;Platform
1714737746,75071;17,42593;Test1;SALE_HEAD;Platform
1714737746,76462;17,43998;Test1;ENTRA_HEAD;Platform
1714737746,84850;17,52372;Test1;SALE_HEAD;Platform
1714737747,01508;17,69043;Test1;ENTRA_HEAD;Platform
1714737747,08475;17,76048;Test1;SALE_HEAD;Platform
1714737747,31183;17,98692;Test1;ENTRA_HEAD;Platform
1714737747,32136;17,99711;Test1;SALE_HEAD;Platform
1714737747,33588;18,01115;Test1;ENTRA_HEAD;Platform
1714737747,36329;18,03905;Test1;SALE_HEAD;Platform
1714737753,15525;23,83009;Test1;ENTRA_HEAD;Platform
1714737761,17375;31,84945;Test1;SALE_HEAD;Platform
1714737761,39739;32,07250;Test1;ENTRA_HEAD;Platform
1714737769,52765;40,20283;Test1;SALE_HEAD;Platform
1714737769,76444;40,43974;Test1;ENTRA_HEAD;Center Wall
1714737770,39073;41,06592;Test1;SALE_HEAD;Center Wall
1714737770,62743;41,30280;Test1;ENTRA_HEAD;Platform
1714737770,64177;41,31680;Test1;SALE_HEAD;Platform
1714737770,85011;41,52554;Test1;ENTRA_HEAD;Center Wall
1714737771,15625;41,83201;Test1;SALE_HEAD;Center Wall
1714737772,32596;43,00150;Test1;ENTRA_HEAD;Center Wall
1714737772,43745;43,11262;Test1;SALE_HEAD;Center Wall
1714737772,53472;43,20992;Test1;ENTRA_HEAD;Platform
