userID;fecha
FakeUser42;03/05/2024_11:42
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1714729388,35287;9,39362;Test1;ENTRA_HEAD;Platform
1714729389,34031;10,38161;Test1;SALE_HEAD;Platform
1714729389,35470;10,39547;Test1;ENTRA_HEAD;Grass
1714729389,59139;10,63222;Test1;SALE_HEAD;MainBlock
1714729390,28782;11,32840;Test1;ENTRA_HEAD;MainBlock
1714729390,37122;11,41237;Test1;SALE_HEAD;Bottom Socket
1714729390,38524;11,42584;Test1;ENTRA_HEAD;Limit (10)
1714729395,14665;16,18804;Test1;SALE_HEAD;Platform
1714729395,19004;16,23052;Test1;ENTRA_HEAD;Right Wall
1714729397,51370;18,55458;Test1;SALE_HEAD;Right Wall
1714729397,77800;18,81909;Test1;ENTRA_HEAD;Grass
1714729397,95936;19,00041;Test1;SALE_HEAD;Grass
1714729398,09911;19,13979;Test1;ENTRA_HEAD;Platform
1714729398,33524;19,37605;Test1;SALE_HEAD;Platform
1714729398,44590;19,48710;Test1;ENTRA_HEAD;Grass
1714729401,49579;22,53677;Test1;SALE_HEAD;Water
1714729401,66282;22,70343;Test1;ENTRA_HEAD;Platform
1714729401,70451;22,74568;Test1;SALE_HEAD;Platform
1714729402,34558;23,38605;Test1;ENTRA_HEAD;Grass
1714729405,93804;26,97865;Test1;SALE_HEAD;Grass
1714729406,10435;27,14549;Test1;ENTRA_HEAD;Grass
1714729407,44115;28,48208;Test1;SALE_HEAD;Grass
1714729407,45566;28,49613;Test1;ENTRA_HEAD;Grass
1714729407,46985;28,51068;Test1;SALE_HEAD;Grass
1714729407,49713;28,53803;Test1;ENTRA_HEAD;Grass
1714729407,51113;28,55199;Test1;SALE_HEAD;Grass
1714729407,63642;28,67709;Test1;ENTRA_HEAD;Grass
1714729407,65067;28,69118;Test1;SALE_HEAD;Grass
1714729407,74678;28,78818;Test1;ENTRA_HEAD;Grass
1714729407,78977;28,83030;Test1;SALE_HEAD;Grass
1714729409,54254;30,58386;Test1;ENTRA_HEAD;Grass
1714729410,81027;31,85094;Test1;SALE_HEAD;Grass
1714729410,90741;31,94859;Test1;ENTRA_HEAD;Grass
1714729410,96295;32,00406;Test1;SALE_HEAD;Grass
1714729410,97755;32,01830;Test1;ENTRA_HEAD;Grass
1714729410,99154;32,03227;Test1;SALE_HEAD;Grass
1714729411,00442;32,04560;Test1;ENTRA_HEAD;Grass
1714729411,08865;32,12965;Test1;SALE_HEAD;Grass
1714729411,17233;32,21317;Test1;ENTRA_HEAD;Platform
