userID;fecha
FakeUser42;12/01/2024_14:08
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1705064885,88222;3,17110;Test1;ENTRA;Screen
1705064885,90319;3,19230;Test1;SALE;Character
1705064885,91055;3,19984;Test1;ENTRA;Screen
1705064885,94238;3,23177;Test1;SALE;Screen
1705064885,97556;3,26540;Test1;ENTRA;Screen
1705064885,98660;3,27612;Test1;SALE;Screen
1705064886,81607;4,10506;Test1;ENTRA;Platform
1705064887,23274;4,52241;Test1;SALE;Screen
1705064887,95773;5,24739;Test1;ENTRA;Button Pause
1705064887,99307;5,28289;Test1;SALE;Button Play
1705064888,06063;5,35010;Test1;ENTRA;Button Play
1705064888,26603;5,55608;Test1;SALE;Button Pause
1705064888,32664;5,61650;Test1;ENTRA;Character
1705064888,35020;5,63950;Test1;SALE;Character
1705064888,60748;5,89727;Test1;ENTRA;Character
1705064889,27450;6,56395;Test1;SALE;Screen
1705064889,37803;6,66708;Test1;ENTRA;Character
1705064889,38303;6,67226;Test1;SALE;Character
1705064889,84638;7,13606;Test1;ENTRA;Platform
