userID;fecha
FakeUser42;11/01/2024_16:33
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1704987209,83777;3,17761;Test1;ENTRA_HEAD;Character
1704987209,99516;3,33521;Test1;SALE_HEAD;Character
1704987210,19842;3,53838;Test1;ENTRA;Left Wall
1704987210,24529;3,58529;Test1;SALE;Left Wall
1704987210,32322;3,66297;Test1;ENTRA;Platform
1704987210,51168;3,85189;Test1;SALE;Platform
1704987210,65133;3,99209;Test1;ENTRA;Platform
1704987210,68305;4,02317;Test1;SALE;Platform
1704987210,73037;4,07043;Test1;ENTRA;Platform
1704987211,18519;4,52493;Test1;SALE;Platform
1704987211,24618;4,58598;Test1;ENTRA;Left Wall
1704987212,00605;5,34651;Test1;SALE;Left Wall
1704987212,94734;6,28730;Test1;ENTRA;Grass
1704987213,43536;6,77522;Test1;ENTRA_HEAD;EndLevelFlag
1704987213,97012;7,30990;Test1;SALE_HEAD;Grass
1704987214,02513;7,36508;Test1;SALE;Bottom Socket
1704987214,12511;7,46488;Test1;ENTRA;Attach
1704987214,33572;7,67548;Test1;ENTRA_HEAD;Right Socket
1704987214,73549;8,07528;Test1;SALE_HEAD;Right Wall
1704987214,99140;8,33125;Test1;SALE;Right Wall
1704987215,00240;8,34255;Test1;ENTRA;Platform
1704987216,23619;9,57611;Test1;SALE;Platform
1704987216,29127;9,63107;Test1;ENTRA;Left Wall
1704987216,36675;9,70658;Test1;SALE;Right Wall
1704987216,36973;9,71025;Test1;ENTRA;Right Wall
1704987216,43527;9,77509;Test1;SALE;Right Wall
1704987216,46937;9,80935;Test1;ENTRA;Right Wall
1704987216,47960;9,81962;Test1;SALE;Right Wall
1704987216,76704;10,10686;Test1;ENTRA;Right Wall
1704987217,52007;10,85987;Test1;SALE;Right Socket
1704987217,68745;11,02735;Test1;ENTRA;Button Play
1704987218,17449;11,51515;Test1;ENTRA_HEAD;MysteryObstacle
1704987220,81970;14,15958;Test1;SALE;Left Wall
1704987220,85287;14,19287;Test1;ENTRA;Screen
1704987221,43116;14,77141;Test1;SALE;Screen
1704987221,45424;14,79419;Test1;ENTRA;Screen
1704987221,47550;14,81524;Test1;SALE;Screen
1704987221,67572;15,01553;Test1;ENTRA;Screen
1704987221,82018;15,16022;Test1;SALE;Screen
1704987222,04205;15,38223;Test1;ENTRA;Screen
1704987226,83040;20,17051;Test1;SALE_HEAD;Tree
1704987227,80895;21,14873;Test1;SALE;Right Socket
1704987227,83060;21,17071;Test1;ENTRA;Screen
1704987227,85226;21,19251;Test1;ENTRA_HEAD;Screen
1704987229,60367;22,94369;Test1;SALE_HEAD;Screen
1704987229,63088;22,97064;Test1;ENTRA_HEAD;Tree
1704987229,98677;23,32657;Test1;SALE_HEAD;Screen
1704987230,11964;23,45984;Test1;SALE;Center Wall
1704987230,13086;23,47079;Test1;ENTRA;Grass
1704987231,17489;24,51505;Test1;SALE;Grass
1704987231,36424;24,70398;Test1;ENTRA;Grass
1704987231,83083;25,17080;Test1;SALE;Grass
1704987231,84197;25,18182;Test1;ENTRA;Grass
1704987231,94198;25,28191;Test1;SALE;Platform
1704987231,99784;25,33758;Test1;ENTRA;Center Wall
1704987232,02111;25,36100;Test1;ENTRA_HEAD;Screen
1704987235,10858;28,44872;Test1;SALE_HEAD;Screen
1704987235,13079;28,47095;Test1;ENTRA_HEAD;MysteryObstacle
1704987236,30907;29,64882;Test1;SALE_HEAD;Grass
1704987236,30907;29,64888;Test1;SALE;Button Play
1704987236,37523;29,71509;Test1;ENTRA;Shelf (3)
1704987236,65202;29,99225;Test1;SALE;Shelf (3)
1704987236,66456;30,00452;Test1;ENTRA;Shelf (3)
1704987236,73108;30,07118;Test1;SALE;Shelf (3)
1704987236,83076;30,17095;Test1;ENTRA;Shelf (3)
1704987237,03086;30,37084;Test1;SALE;Right Socket
1704987237,07510;30,41530;Test1;ENTRA;Button Play
1704987237,20915;30,54897;Test1;ENTRA_HEAD;Grass
1704987240,76457;34,10448;Test1;SALE;Grass
1704987241,39771;34,73745;Test1;ENTRA;Grass
1704987243,24216;36,58198;Test1;SALE;MainBlock
1704987243,26437;36,60442;Test1;ENTRA;MainBlock
1704987244,81892;38,15910;Test1;SALE_HEAD;MainBlock
1704987245,00877;38,34854;Test1;ENTRA_HEAD;Bottom Socket
1704987245,06444;38,40438;Test1;SALE;MainBlock
1704987245,10883;38,44888;Test1;SALE_HEAD;EndLevelFlag
1704987245,15166;38,49239;Test1;ENTRA;Attach
1704987245,35305;38,69284;Test1;ENTRA_HEAD;Right Socket
1704987248,93044;42,27073;Test1;SALE;Bottom Socket
1704987248,98661;42,32639;Test1;SALE_HEAD;Right Socket
1704987249,00811;42,34855;Test1;ENTRA;Attach
1704987250,35373;43,69378;Test1;SALE;Attach
1704987250,42045;43,76070;Test1;ENTRA;EndLevelFlag
1704987250,62143;43,96124;Test1;ENTRA_HEAD;Grass
1704987251,09860;44,43842;Test1;SALE;Character
1704987251,23212;44,57198;Test1;ENTRA;Character
1704987254,97480;48,31464;Test1;SALE;EndLevelFlag
1704987255,00874;48,34881;Test1;ENTRA;WhileBlock(Clone)
1704987255,03075;48,37071;Test1;SALE_HEAD;EndLevelFlag
1704987255,58867;48,92865;Test1;SALE;Attach
1704987255,72219;49,06227;Test1;ENTRA;EndLevelFlag
1704987255,78887;49,12898;Test1;SALE;EndLevelFlag
1704987255,82201;49,16218;Test1;ENTRA;EndLevelFlag
1704987255,97757;49,31762;Test1;ENTRA_HEAD;Grass
1704987256,06660;49,40662;Test1;SALE;Grass
1704987256,13277;49,47279;Test1;ENTRA;Platform
1704987256,16672;49,50670;Test1;SALE_HEAD;Grass
1704987256,46697;49,80690;Test1;ENTRA_HEAD;Grass
1704987256,73290;50,07273;Test1;SALE;Right Socket
1704987256,81072;50,15137;Test1;ENTRA;Left Wall
1704987257,06694;50,40693;Test1;SALE;Bottom Socket
1704987257,07743;50,41737;Test1;ENTRA;Button Play
1704987257,16677;50,50652;Test1;SALE_HEAD;EndLevelFlag
1704987257,67757;51,01764;Test1;SALE;MainBlock
1704987257,71151;51,05125;Test1;ENTRA;MainBlock
1704987257,74419;51,08422;Test1;ENTRA_HEAD;WhileBlock(Clone)
1704987257,75569;51,09554;Test1;SALE_HEAD;WhileBlock(Clone)
1704987257,76658;51,10639;Test1;ENTRA_HEAD;WhileBlock(Clone)
1704987257,77755;51,11738;Test1;SALE;MainBlock
1704987257,84411;51,18432;Test1;ENTRA;MainBlock
1704987257,86681;51,20676;Test1;SALE;MainBlock
1704987257,87732;51,21720;Test1;ENTRA;MainBlock
1704987257,89966;51,23952;Test1;SALE;MainBlock
1704987257,93305;51,27293;Test1;ENTRA;MainBlock
1704987257,94447;51,28452;Test1;SALE_HEAD;WhileBlock(Clone)
1704987257,94447;51,28455;Test1;SALE;MainBlock
1704987257,96644;51,30666;Test1;ENTRA_HEAD;WhileBlock(Clone)
1704987257,97737;51,31747;Test1;ENTRA;WhileBlock(Clone)
1704987258,04455;51,38433;Test1;SALE_HEAD;WhileBlock(Clone)
1704987258,19967;51,53950;Test1;SALE;WhileBlock(Clone)
1704987258,39939;51,73918;Test1;ENTRA;WhileBlock(Clone)
1704987258,77737;52,11726;Test1;SALE;EndLevelFlag
