userID;fecha
FakeUser42;12/01/2024_10:07
unixTimestamp;Timestamp;Situacion;Carga Cognitiva;Valor;Desviación
1705050656,35168;191,31723;Test1;MEDIUM;0,6479387;0,1320114
1705050657,34263;192,30780;Test1;MEDIUM;0,6523188;0,1350449
1705050658,34257;193,30774;Test1;MEDIUM;0,6570917;0,1388318
1705050659,34265;194,30786;Test1;MEDIUM;0,649568;0,1426348
1705050660,34148;195,30756;Test1;MEDIUM;0,6512363;0,142062
1705050661,35246;196,31775;Test1;MEDIUM;0,6495508;0,1360882
1705050662,34123;197,30655;Test1;MEDIUM;0,6428711;0,1337338
1705050663,34160;198,30688;Test1;HIGH;0,6602228;0,1436433
1705050664,33105;199,29623;Test1;MEDIUM;0,6598798;0,1562013
1705050665,33006;200,29602;Test1;HIGH;0,6694358;0,1567955
1705050666,35150;201,31686;Test1;MEDIUM;0,6542501;0,1582712
1705050667,36356;202,32870;Test1;HIGH;0,6740714;0,1488299
1705050668,33055;203,29572;Test1;HIGH;0,682176;0,1573014
1705050669,33054;204,29593;Test1;HIGH;0,7108055;0,1458631
1705050670,35109;205,31659;Test1;HIGH;0,704412;0,149624
1705050671,32997;206,29517;Test1;HIGH;0,7080866;0,1466163
1705050672,36272;207,32834;Test1;HIGH;0,7065648;0,1562824
1705050673,37343;208,33890;Test1;HIGH;0,7170205;0,152341
1705050674,34040;209,30597;Test1;HIGH;0,7186787;0,143889
1705050675,34088;210,30615;Test1;HIGH;0,7162087;0,1425017
1705050676,34143;211,30685;Test1;HIGH;0,7185024;0,1315241
1705050677,33041;212,29559;Test1;HIGH;0,7215136;0,1286645
1705050678,34088;213,30612;Test1;MEDIUM;0,5294154;0,1258967
1705050679,32891;214,29422;Test1;MEDIUM;0,5312153;0,1268233
1705050680,34033;215,30582;Test1;MEDIUM;0,5424827;0,1221937
1705050681,32891;216,29434;Test1;MEDIUM;0,532764;0,120105
1705050682,34083;217,30609;Test1;MEDIUM;0,581082;0,1351467
1705050683,32888;218,29449;Test1;MEDIUM;0,5829316;0,1416869
1705050684,34044;219,30591;Test1;MEDIUM;0,5844974;0,1327824
1705050685,32931;220,29474;Test1;MEDIUM;0,604784;0,1355324
1705050686,33082;221,29626;Test1;MEDIUM;0,5586554;0,1392368
1705050687,33029;222,29584;Test1;MEDIUM;0,564338;0,1314863
1705050688,33120;223,29642;Test1;MEDIUM;0,5536727;0,1320411
1705050689,32977;224,29507;Test1;MEDIUM;0,5512371;0,1273835
1705050690,34189;225,30728;Test1;MEDIUM;0,5491312;0,128342
1705050691,35069;226,31583;Test1;MEDIUM;0,5581117;0,1175231
1705050692,35164;227,31689;Test1;MEDIUM;0,5637318;0,1245806
1705050693,34170;228,30716;Test1;MEDIUM;0,5684757;0,1246103
1705050694,34062;229,30618;Test1;MEDIUM;0,5735291;0,118482
1705050695,33964;230,30515;Test1;MEDIUM;0,5780883;0,1116094
1705050696,33962;231,30493;Test1;MEDIUM;0,5672636;0,1156794
1705050697,33959;232,30518;Test1;MEDIUM;0,5672636;0,1156794
1705050698,34106;233,30643;Test1;MEDIUM;0,5673022;0,1170524
1705050699,32933;234,29477;Test1;MEDIUM;0,5693023;0,1190313
1705050700,33906;235,30453;Test1;MEDIUM;0,5739061;0,1153362
1705050701,33305;236,29828;Test1;MEDIUM;0,5768902;0,1131679
1705050702,32967;237,29507;Test1;MEDIUM;0,5535403;0,1089681
1705050703,34135;238,30670;Test1;MEDIUM;0,548559;0,1093518
1705050704,32914;239,29459;Test1;MEDIUM;0,5559053;0,1157221
1705050705,32865;240,29410;Test1;MEDIUM;0,5625253;0,1134384
1705050706,33982;241,30530;Test1;MEDIUM;0,5662553;0,1131985
1705050707,33938;242,30460;Test1;MEDIUM;0,5658152;0,1093954
1705050708,33909;243,30453;Test1;MEDIUM;0,5627934;0,1062929
1705050709,33977;244,30508;Test1;MEDIUM;0,558287;0,1115587
1705050710,32980;245,29514;Test1;MEDIUM;0,561246;0,1062308
1705050711,32934;246,29459;Test1;MEDIUM;0,5645518;0,1052884
1705050712,33995;247,30515;Test1;MEDIUM;0,5591229;0,1026128
1705050713,32906;248,29431;Test1;MEDIUM;0,5550242;0,09906407
1705050714,32904;249,29459;Test1;MEDIUM;0,5550227;0,1082696
1705050715,35144;250,31689;Test1;MEDIUM;0,5592488;0,1101096
1705050716,32954;251,29483;Test1;MEDIUM;0,5582925;0,1098911
1705050717,32948;252,29480;Test1;MEDIUM;0,5658233;0,1201891
1705050718,33842;253,30450;Test1;MEDIUM;0,5645158;0,1212403
1705050719,33054;254,29602;Test1;MEDIUM;0,5727006;0,1206097
1705050720,33894;255,30429;Test1;MEDIUM;0,5739493;0,1267909
1705050721,33941;256,30469;Test1;MEDIUM;0,5709246;0,1265918
1705050722,35140;257,31699;Test1;MEDIUM;0,5698353;0,1189997
1705050723,32990;258,29501;Test1;MEDIUM;0,5745001;0,1211797
1705050724,33938;259,30463;Test1;MEDIUM;0,5719208;0,1135432
1705050725,35088;260,31610;Test1;MEDIUM;0,5758008;0,1113998
1705050726,33885;261,30444;Test1;MEDIUM;0,5746576;0,09883382
1705050727,33944;262,30469;Test1;MEDIUM;0,5775226;0,09731636
1705050728,32935;263,29468;Test1;MEDIUM;0,5708119;0,09841486
1705050729,33870;264,30405;Test1;MEDIUM;0,5638299;0,1009295
1705050730,35025;265,31573;Test1;MEDIUM;0,5566945;0,101212
1705050731,35075;266,31604;Test1;MEDIUM;0,5509595;0,1022892
1705050732,33031;267,29581;Test1;MEDIUM;0,5380608;0,1061709
1705050733,33029;268,29550;Test1;MEDIUM;0,5355709;0,104889
1705050734,33875;269,30396;Test1;MEDIUM;0,535712;0,1215344
1705050735,35219;270,31763;Test1;MEDIUM;0,5412792;0,124679
1705050736,33885;271,30441;Test1;MEDIUM;0,5488197;0,1211613
1705050737,33874;272,30423;Test1;MEDIUM;0,5481536;0,1150738
1705050738,33879;273,30426;Test1;MEDIUM;0,5556942;0,1190086
1705050739,32971;274,29517;Test1;MEDIUM;0,5609951;0,1176196
1705050740,33868;275,30399;Test1;MEDIUM;0,557081;0,1207061
1705050741,32971;276,29483;Test1;MEDIUM;0,5492983;0,1241932
1705050742,33877;277,30414;Test1;MEDIUM;0,5512377;0,1356826
1705050743,35130;278,31689;Test1;MEDIUM;0,5310924;0,1356442
1705050744,33910;279,30429;Test1;MEDIUM;0,5245044;0,1425312
1705050745,33869;280,30426;Test1;MEDIUM;0,5351407;0,1485593
1705050746,33915;281,30429;Test1;MEDIUM;0,561645;0,1492417
1705050747,33857;282,30411;Test1;MEDIUM;0,5639572;0,1455283
1705050748,32959;283,29483;Test1;MEDIUM;0,5595137;0,14125
1705050749,33010;284,29541;Test1;MEDIUM;0,5631613;0,1356567
1705050750,33007;285,29562;Test1;MEDIUM;0,5538363;0,1320371
1705050751,33087;286,29654;Test1;MEDIUM;0,5426122;0,1280973
1705050752,32966;287,29526;Test1;MEDIUM;0,5355791;0,119993
1705050753,32903;288,29465;Test1;MEDIUM;0,5287178;0,1132952
1705050754,32915;289,29465;Test1;MEDIUM;0,5225554;0,1132749
1705050755,32952;290,29486;Test1;MEDIUM;0,5198463;0,1204748
1705050756,33039;291,29581;Test1;MEDIUM;0,5218822;0,1195637
1705050757,32896;292,29422;Test1;MEDIUM;0,5206804;0,1142529
1705050758,34037;293,30597;Test1;MEDIUM;0,5189009;0,1132464
1705050759,34475;294,31073;Test1;MEDIUM;0,5046053;0,1039483
1705050760,33890;295,30450;Test1;MEDIUM;0,5046979;0,1016506
1705050761,33943;296,30484;Test1;MEDIUM;0,5003793;0,1016865
1705050762,34092;297,30624;Test1;MEDIUM;0,5037482;0,1013227
1705050763,33883;298,30444;Test1;MEDIUM;0,5029647;0,09996079
1705050764,33870;299,30417;Test1;MEDIUM;0,5104454;0,1015652
1705050765,32975;300,29492;Test1;MEDIUM;0,5132029;0,1076492
1705050766,33869;301,30417;Test1;MEDIUM;0,5248461;0,1151755
1705050767,33866;302,30426;Test1;MEDIUM;0,5287825;0,1177729
1705050768,32967;303,29483;Test1;MEDIUM;0,5297686;0,1258342
1705050769,33871;304,30429;Test1;HIGH;0,7132798;0,1244807
1705050770,33913;305,30429;Test1;MEDIUM;0,6443332;0,123545
1705050771,33909;306,30469;Test1;MEDIUM;0,6483376;0,124308
1705050772,33862;307,30396;Test1;MEDIUM;0,6441556;0,1249832
1705050773,33853;308,30411;Test1;MEDIUM;0,6466913;0,13184
1705050774,33822;309,30374;Test1;HIGH;0,663496;0,1281271
1705050775,33911;310,30466;Test1;HIGH;0,6786326;0,120941
1705050776,32906;311,29425;Test1;HIGH;0,6747601;0,1162439
1705050777,32966;312,29483;Test1;HIGH;0,6748015;0,1154855
1705050778,32865;313,29440;Test1;HIGH;0,6791127;0,114698
1705050779,32953;314,29471;Test1;HIGH;0,6986215;0,1142504
1705050780,32868;315,29413;Test1;MEDIUM;0,5070145;0,1054199
1705050781,32952;316,29480;Test1;MEDIUM;0,5098989;0,1030704
1705050782,32995;317,29547;Test1;MEDIUM;0,5077344;0,1064769
1705050783,32999;318,29538;Test1;MEDIUM;0,5073791;0,1075692
1705050784,32950;319,29465;Test1;MEDIUM;0,5069774;0,1147544
1705050785,33643;320,30161;Test1;MEDIUM;0,5116365;0,1096245
1705050786,32994;321,29541;Test1;MEDIUM;0,5063266;0,1043858
1705050787,35016;322,31540;Test1;MEDIUM;0,505741;0,1060437
1705050788,33832;323,30368;Test1;MEDIUM;0,5082378;0,1164379
1705050789,32935;324,29446;Test1;MEDIUM;0,5187727;0,1086834
1705050790,33801;325,30341;Test1;MEDIUM;0,5302786;0,105742
1705050791,32833;326,29376;Test1;MEDIUM;0,5436734;0,109074
1705050792,33841;327,30399;Test1;MEDIUM;0,54998;0,1144017
1705050793,33887;328,30405;Test1;MEDIUM;0,5586886;0,1228445
1705050794,33880;329,30426;Test1;HIGH;0,728592;0,1277889
1705050795,33902;330,30463;Test1;HIGH;0,6962987;0,1331585
1705050796,35101;331,31625;Test1;HIGH;0,7063534;0,1339171
1705050797,33866;332,30405;Test1;HIGH;0,6878979;0,1327339
1705050798,33909;333,30450;Test1;HIGH;0,6760513;0,127776
1705050799,35082;334,31604;Test1;HIGH;0,6740776;0,1254845
1705050800,33896;335,30441;Test1;HIGH;0,6987805;0,1175326
1705050801,33930;336,30450;Test1;HIGH;0,7111717;0,1167884
1705050802,33894;337,30441;Test1;HIGH;0,6964998;0,1189394
1705050803,33823;338,30380;Test1;HIGH;0,7142748;0,1125348
1705050804,33886;339,30420;Test1;MEDIUM;0,5275008;0,1044762
1705050805,33873;340,30386;Test1;MEDIUM;0,5306309;0,1016697
1705050806,33830;341,30402;Test1;MEDIUM;0,5352453;0,09631979
1705050807,33860;342,30408;Test1;MEDIUM;0,5347652;0,0966338
1705050808,33801;343,30359;Test1;MEDIUM;0,5400465;0,09343341
1705050809,35134;344,31668;Test1;MEDIUM;0,5437745;0,0963578
1705050810,33824;345,30374;Test1;MEDIUM;0,5474641;0,0943089
1705050811,33729;346,30286;Test1;MEDIUM;0,5480152;0,100645
1705050812,33856;347,30371;Test1;MEDIUM;0,5492489;0,107729
1705050813,33830;348,30386;Test1;MEDIUM;0,5511406;0,1115519
1705050814,33875;349,30405;Test1;MEDIUM;0,5576681;0,1077285
1705050815,32877;350,29398;Test1;MEDIUM;0,5604738;0,1122247
1705050816,33825;351,30338;Test1;MEDIUM;0,5625422;0,1150718
1705050817,33832;352,30365;Test1;MEDIUM;0,574263;0,1178283
1705050818,33820;353,30359;Test1;MEDIUM;0,5796218;0,1280103
1705050819,33820;354,30338;Test1;MEDIUM;0,5788887;0,138721
1705050820,33873;355,30399;Test1;MEDIUM;0,5145754;0,1587347
1705050821,33770;356,30316;Test1;HIGH;0,6881632;0,1721469
1705050822,33816;357,30347;Test1;MEDIUM;0,6542167;0,1924251
1705050823,33821;358,30344;Test1;MEDIUM;0,6513416;0,2050842
1705050824,33763;359,30307;Test1;MEDIUM;0,6596066;0,1963324
1705050825,33815;360,30341;Test1;MEDIUM;0,6485351;0,1959333
1705050826,32900;361,29446;Test1;MEDIUM;0,645414;0,2003193
1705050827,32843;362,29379;Test1;HIGH;0,6777374;0,187659
1705050828,32971;363,29504;Test1;MEDIUM;0,6593691;0,186867
1705050829,33799;364,30331;Test1;MEDIUM;0,4650249;0,1675599
1705050830,33764;365,30316;Test1;HIGH;0,6610513;0,1537161
1705050831,33928;366,30460;Test1;HIGH;0,6896421;0,1461361
1705050832,33737;367,30286;Test1;MEDIUM;0,5064098;0,1321914
1705050833,33734;368,30255;Test1;MEDIUM;0,5211987;0,1351168
1705050834,35017;369,31552;Test1;MEDIUM;0,5248805;0,1237202
1705050835,33748;370,30304;Test1;MEDIUM;0,5258692;0,1114199
1705050836,33741;371,30295;Test1;MEDIUM;0,5480199;0,1135416
1705050837,33730;372,30286;Test1;MEDIUM;0,5680196;0,1165964
1705050838,33755;373,30307;Test1;MEDIUM;0,5793867;0,113317
1705050839,33726;374,30280;Test1;MEDIUM;0,5271063;0,1226316
1705050840,34995;375,31531;Test1;HIGH;0,7193694;0,1114558
1705050841,34999;376,31552;Test1;HIGH;0,7120357;0,1079519
1705050842,33734;377,30286;Test1;HIGH;0,7061564;0,1003038
1705050843,33721;378,30270;Test1;HIGH;0,7155551;0,09836086
1705050844,34982;379,31516;Test1;HIGH;0,7049986;0,09298585
1705050845,33765;380,30280;Test1;HIGH;0,7055312;0,09769481
1705050846,33765;381,30298;Test1;HIGH;0,7065113;0,09992241
1705050847,34999;382,31525;Test1;HIGH;0,7007799;0,1081749
1705050848,33717;383,30270;Test1;HIGH;0,7068765;0,1159602
1705050849,33715;384,30252;Test1;MEDIUM;0,526643;0,1215712
1705050850,32778;385,29300;Test1;MEDIUM;0,5246114;0,123789
1705050851,32739;386,29297;Test1;MEDIUM;0,5183951;0,1271715
1705050852,32772;387,29288;Test1;MEDIUM;0,5141698;0,1226685
1705050853,32755;388,29291;Test1;MEDIUM;0,5134885;0,1282958
1705050942,80423;477,76944;Test1;HIGH;0,6686912;0,1127412
1705050943,80348;478,76904;Test1;HIGH;0,6785806;0,1123888
1705050944,80461;479,76999;Test1;HIGH;0,6762434;0,1098102
1705050945,80390;480,76947;Test1;HIGH;0,6633972;0,1179051
1705050946,80418;481,76935;Test1;HIGH;0,6639557;0,1056779
1705050947,80417;482,76941;Test1;MEDIUM;0,6541145;0,1032939
1705050948,80425;483,76984;Test1;MEDIUM;0,6526239;0,0912601
1705050949,80342;484,76889;Test1;MEDIUM;0,6520765;0,08476526
1705050950,80398;485,76944;Test1;HIGH;0,660507;0,0766225
1705050951,80401;486,76953;Test1;HIGH;0,6710912;0,07049425
1705050952,80445;487,76962;Test1;HIGH;0,6895369;0,06815137
1705050953,80446;488,76978;Test1;HIGH;0,6936407;0,0691992
1705050954,80445;489,76981;Test1;MEDIUM;0,5241815;0,08737328
1705050955,80447;490,76996;Test1;MEDIUM;0,5244019;0,09194471
1705050956,80416;491,76965;Test1;HIGH;0,7024869;0,07399312
1705050957,80425;492,76944;Test1;HIGH;0,7072143;0,08142205
1705050958,80398;493,76923;Test1;MEDIUM;0,5002117;0,07330086
1705050959,80443;494,76956;Test1;MEDIUM;0,5099385;0,07646225
1705050960,80395;495,76917;Test1;MEDIUM;0,5277017;0,08395145
1705050961,80395;496,76913;Test1;MEDIUM;0,5087445;0,08642089
1705050962,80448;497,76974;Test1;MEDIUM;0,3613845;0,07426261
1705050963,80430;498,76944;Test1;MEDIUM;0,3759069;0,07260601
1705050964,80435;499,76953;Test1;MEDIUM;0,4718048;0,08287996
1705050965,80457;500,76978;Test1;MEDIUM;0,4258824;0,07556177
1705050966,80408;501,76947;Test1;LOW;0,2900555;0,08203059
1705050967,80382;502,76892;Test1;LOW;0,2828791;0,1014874
1705050968,80408;503,76947;Test1;LOW;0,2473854;0,07425462
1705050969,80360;504,76913;Test1;LOW;0,2404548;0,08126409
1705050970,80408;505,76941;Test1;LOW;0,2829163;0,09669305
1705050971,80421;506,76935;Test1;LOW;0,3253714;0,1018986
1705050972,80355;507,76892;Test1;HIGH;0,8314689;0,07151241
1705050973,80442;508,76971;Test1;HIGH;0,8118924;0,08099038
1705050974,80415;509,76935;Test1;MEDIUM;0,5851257;0,09135655
1705050975,80413;510,76953;Test1;MEDIUM;0,5805518;0,0854425
1705050976,79482;511,76025;Test1;MEDIUM;0,5566929;0,09235965
1705050977,80338;512,76880;Test1;MEDIUM;0,5634833;0,09569543
1705050978,80421;513,76941;Test1;MEDIUM;0,5633885;0,1053919
1705050979,80383;514,76917;Test1;MEDIUM;0,5743348;0,1276226
1705050980,80402;515,76935;Test1;MEDIUM;0,5818521;0,1348241
1705050981,80358;516,76898;Test1;MEDIUM;0,5664163;0,141374
1705050982,80391;517,76941;Test1;MEDIUM;0,5645196;0,1344019
1705050983,80356;518,76874;Test1;MEDIUM;0,5790812;0,1271083
1705050984,80463;519,76984;Test1;MEDIUM;0,567608;0,1229224
1705050985,80380;520,76923;Test1;MEDIUM;0,564698;0,112155
1705050986,80455;521,76990;Test1;HIGH;0,7268589;0,1346677
1705050987,80338;522,76892;Test1;HIGH;0,6953636;0,1321847
1705050988,80341;523,76886;Test1;HIGH;0,6724331;0,1437352
1705050989,80402;524,76953;Test1;MEDIUM;0,6469209;0,137782
1705050990,80397;525,76953;Test1;MEDIUM;0,6529576;0,1440881
1705050991,80440;526,76971;Test1;MEDIUM;0,6497942;0,1377812
1705050992,80401;527,76917;Test1;MEDIUM;0,4758366;0,142423
1705050993,80252;528,76782;Test1;MEDIUM;0,5180507;0,1419514
1705050994,80373;529,76904;Test1;MEDIUM;0,512525;0,131675
