userID;fecha
FakeUser42;15/01/2024_11:49
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1705315759,71941;1,97533;Test1;ENTRA_HEAD;Tree
1705315761,25161;3,50781;Test1;ENTRA;MysteryObstacle
1705315761,67665;3,93254;Test1;SALE_HEAD;Tree
1705315762,42688;4,68318;Test1;SALE;MysteryObstacle
1705315762,45934;4,71547;Test1;ENTRA;MysteryObstacle
1705315762,49883;4,75526;Test1;SALE;MysteryObstacle
1705315762,68365;4,94024;Test1;ENTRA;MysteryObstacle
1705315762,87660;5,13323;Test1;SALE;MysteryObstacle
1705315762,90005;5,15623;Test1;ENTRA;MysteryObstacle
1705315762,91094;5,16739;Test1;SALE;MysteryObstacle
1705315762,97359;5,23049;Test1;ENTRA;MysteryObstacle
1705315763,03998;5,29711;Test1;SALE;MysteryObstacle
1705315763,06032;5,31612;Test1;ENTRA;MysteryObstacle
1705315763,14869;5,40507;Test1;SALE;MysteryObstacle
1705315763,36559;5,62198;Test1;ENTRA;Screen
1705315764,39593;6,65173;Test1;ENTRA_HEAD;Tree
1705315765,59873;7,85490;Test1;SALE;Screen
1705315765,61773;7,87366;Test1;ENTRA;Screen
1705315765,62601;7,88236;Test1;SALE;Screen
1705315765,63153;7,88821;Test1;ENTRA;Screen
1705315766,05106;8,30822;Test1;SALE;MainBlock
1705315766,25041;8,50678;Test1;ENTRA;MainBlock
1705315766,65903;8,91499;Test1;SALE;Screen
1705315766,66651;8,92365;Test1;ENTRA;Platform
1705315766,68012;8,93668;Test1;SALE_HEAD;Tree
