userID;fecha
FakeUser42;15/01/2024_10:27
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1705310842,55808;1,75740;Test1;ENTRA_HEAD;Character
1705310844,10137;3,30116;Test1;ENTRA;Screen
1705310845,00220;4,20172;Test1;SALE;Screen
1705310845,54744;4,74707;Test1;ENTRA;Center Wall
1705310845,86296;5,06256;Test1;SALE;Center Wall
1705310846,18872;5,38889;Test1;ENTRA;Screen
1705310846,85579;6,05528;Test1;SALE;Screen
1705310846,86178;6,06151;Test1;ENTRA;Grass
1705310847,45421;6,65385;Test1;SALE_HEAD;Grass
1705310847,47625;6,67593;Test1;SALE;Grass
1705310847,53276;6,73214;Test1;ENTRA;Attach
1705310848,17763;7,37738;Test1;SALE;Attach
1705310848,23317;7,43265;Test1;ENTRA;Button Play
1705310848,43310;7,63273;Test1;SALE;MainBlock
1705310848,44338;7,64291;Test1;ENTRA;MainBlock
1705310848,48802;7,68765;Test1;SALE;Button Play
1705310848,51375;7,71347;Test1;ENTRA;WhileBlock(Clone)
1705310848,56560;7,76500;Test1;ENTRA_HEAD;Right Socket
1705310849,06427;8,26393;Test1;SALE;WhileBlock(Clone)
1705310849,12165;8,32128;Test1;ENTRA;WhileBlock(Clone)
1705310849,17637;8,37605;Test1;SALE;WhileBlock(Clone)
1705310849,21848;8,41798;Test1;ENTRA;WhileBlock(Clone)
1705310849,23244;8,43210;Test1;SALE;WhileBlock(Clone)
1705310849,24339;8,44293;Test1;ENTRA;Bottom Socket
1705310849,34376;8,54332;Test1;SALE_HEAD;WhileBlock(Clone)
1705310849,57636;8,77591;Test1;SALE;Right Socket
1705310849,63267;8,83247;Test1;ENTRA;WhileBlock(Clone)
1705310850,32085;9,52035;Test1;SALE;WhileBlock(Clone)
1705310850,37090;9,57030;Test1;ENTRA;Attach
1705310850,89826;10,09837;Test1;SALE;Attach
1705310851,14378;10,34332;Test1;ENTRA;Bottom Socket
1705310851,15470;10,35417;Test1;SALE;Bottom Socket
1705310851,21051;10,41026;Test1;ENTRA;Bottom Socket
1705310851,37648;10,57612;Test1;SALE;Bottom Socket
1705310851,40000;10,59982;Test1;ENTRA;Bottom Socket
1705310851,48788;10,68748;Test1;SALE;Bottom Socket
1705310851,54358;10,74308;Test1;ENTRA;Bottom Socket
1705310851,63247;10,83206;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705310852,46563;11,66536;Test1;SALE_HEAD;Right Socket
1705310852,97634;12,17589;Test1;SALE;WhileBlock(Clone)
1705310853,01006;12,20951;Test1;ENTRA;Attach
1705310853,25452;12,45419;Test1;SALE;Attach
1705310853,29872;12,49894;Test1;ENTRA;Bottom Socket
1705310854,06616;13,26572;Test1;SALE;WhileBlock(Clone)
1705310854,18855;13,38802;Test1;ENTRA;Bottom Socket
1705310854,32177;13,52129;Test1;SALE;Bottom Socket
1705310854,43299;13,63241;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705310854,43299;13,63245;Test1;ENTRA;Bottom Socket
1705310854,53294;13,73247;Test1;SALE;Bottom Socket
1705310854,58792;13,78764;Test1;ENTRA;Bottom Socket
1705310854,75427;13,95401;Test1;SALE;Bottom Socket
1705310854,84620;14,04568;Test1;ENTRA;Bottom Socket
1705310854,94416;14,14378;Test1;SALE_HEAD;WhileBlock(Clone)
1705310855,47678;14,67622;Test1;SALE;WhileBlock(Clone)
1705310855,91078;15,11030;Test1;ENTRA_HEAD;Right Socket
1705310855,91078;15,11034;Test1;ENTRA;Cylinder
1705310855,92518;15,12481;Test1;SALE;Cylinder
1705310855,96599;15,16559;Test1;ENTRA;Cylinder
1705310855,97637;15,17612;Test1;SALE;Cylinder
1705310856,03227;15,23186;Test1;ENTRA;Cylinder
1705310856,05394;15,25364;Test1;SALE;Cylinder
1705310856,09934;15,29884;Test1;ENTRA;Cylinder
1705310856,13294;15,33249;Test1;SALE_HEAD;Right Socket
1705310856,13294;15,33253;Test1;SALE;Cylinder
1705310856,21012;15,40977;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705310856,42066;15,62051;Test1;ENTRA;Right Socket
1705310856,77610;15,97585;Test1;SALE;Left Wall
1705310856,79935;15,99879;Test1;SALE_HEAD;WhileBlock(Clone)
1705310856,84374;16,04322;Test1;ENTRA;WhileBlock(Clone)
1705310856,88819;16,08774;Test1;ENTRA_HEAD;Right Socket
1705310856,89927;16,09887;Test1;SALE;WhileBlock(Clone)
1705310857,03280;16,23243;Test1;SALE_HEAD;Right Socket
1705310857,06599;16,26548;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705310857,32283;16,52247;Test1;ENTRA;Attach
1705310857,63359;16,83314;Test1;SALE_HEAD;WhileBlock(Clone)
1705310857,92073;17,12058;Test1;SALE;Right Socket
1705310857,93277;17,13256;Test1;ENTRA;Right Socket
1705310857,95472;17,15416;Test1;SALE;Right Socket
1705310857,96621;17,16594;Test1;ENTRA;Right Socket
1705310857,97663;17,17645;Test1;SALE;Right Socket
1705310857,98858;17,18801;Test1;ENTRA;Right Socket
1705310858,09743;17,29706;Test1;SALE;WhileBlock(Clone)
1705310858,11009;17,30967;Test1;ENTRA;WhileBlock(Clone)
1705310858,12075;17,32044;Test1;SALE;WhileBlock(Clone)
1705310858,13242;17,33220;Test1;ENTRA;WhileBlock(Clone)
1705310858,21011;17,40995;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705310858,66621;17,86578;Test1;SALE_HEAD;WhileBlock(Clone)
1705310859,03274;18,23216;Test1;SALE;WhileBlock(Clone)
1705310859,13482;18,33436;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705310859,14432;18,34381;Test1;ENTRA;WhileBlock(Clone)
1705310859,44412;18,64360;Test1;SALE_HEAD;Local Context Socket
1705310860,01042;19,21001;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705310860,03307;19,23280;Test1;SALE_HEAD;WhileBlock(Clone)
1705310860,04416;19,24371;Test1;ENTRA_HEAD;Right Socket
1705310860,18867;19,38823;Test1;SALE_HEAD;Right Socket
1705310860,48764;19,68748;Test1;ENTRA_HEAD;Right Socket
1705310860,71035;19,91035;Test1;SALE_HEAD;Right Socket
1705310860,88816;20,08768;Test1;ENTRA_HEAD;Local Context Socket
1705310861,26593;20,46562;Test1;SALE;Local Context Socket
1705310861,27606;20,47593;Test1;ENTRA;Right Socket
1705310861,28838;20,48781;Test1;SALE;Right Socket
1705310861,31038;20,50978;Test1;ENTRA;WhileBlock(Clone)
1705310861,38813;20,58784;Test1;SALE_HEAD;Right Socket
1705310861,41040;20,61004;Test1;ENTRA_HEAD;Right Socket
1705310861,66615;20,86589;Test1;SALE;Right Socket
1705310861,73286;20,93262;Test1;SALE_HEAD;WhileBlock(Clone)
1705310861,75429;20,95369;Test1;ENTRA;WhileBlock(Clone)
