userID;fecha
FakeUser42;15/01/2024_10:39
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1705311570,66112;,06988;Test1;ENTRA_HEAD;Tree
1705311572,58854;1,99720;Test1;SALE_HEAD;Character
1705311573,16635;2,57520;Test1;ENTRA_HEAD;Screen
1705311573,92651;3,33531;Test1;ENTRA;Center Wall
1705311574,15912;3,56770;Test1;SALE;Center Wall
1705311574,18840;3,59785;Test1;ENTRA;Center Wall
1705311574,21973;3,62867;Test1;SALE;Center Wall
1705311574,32815;3,73677;Test1;ENTRA;Screen
1705311574,59102;4,00017;Test1;SALE;Screen
1705311574,62286;4,03147;Test1;ENTRA;Grass
1705311574,83634;4,24510;Test1;SALE;Grass
1705311574,96040;4,36901;Test1;ENTRA;Grass
1705311575,14423;4,55350;Test1;SALE;Grass
1705311575,16030;4,56900;Test1;ENTRA;Grass
1705311575,17574;4,58423;Test1;SALE;Grass
1705311575,22147;4,63001;Test1;ENTRA;Grass
1705311575,26705;4,67565;Test1;SALE;Grass
1705311575,37744;4,78651;Test1;SALE_HEAD;Grass
1705311575,39333;4,80205;Test1;ENTRA;Grass
1705311575,40876;4,81730;Test1;SALE;Grass
1705311576,02669;5,43525;Test1;ENTRA_HEAD;Grass
1705311576,52487;5,93370;Test1;ENTRA;Platform
1705311576,90288;6,31147;Test1;SALE;Grass
1705311576,93602;6,34480;Test1;ENTRA;Grass
1705311576,99060;6,39995;Test1;SALE;Grass
1705311577,16890;6,57779;Test1;ENTRA;Rock
1705311577,54614;6,95493;Test1;SALE;Rock
1705311577,61335;7,02217;Test1;ENTRA;Grass
1705311579,32514;8,73401;Test1;SALE;Grass
1705311579,49210;8,90080;Test1;ENTRA;Screen
1705311579,93600;9,34485;Test1;SALE;Screen
1705311579,94737;9,35588;Test1;ENTRA;Screen
1705311579,96909;9,37813;Test1;SALE;Screen
1705311579,98065;9,38947;Test1;ENTRA;Screen
1705311580,00300;9,41160;Test1;SALE;Screen
1705311580,01331;9,42228;Test1;ENTRA;Screen
1705311580,09122;9,50016;Test1;SALE;Screen
1705311580,36883;9,77786;Test1;ENTRA;Screen
1705311580,48036;9,88950;Test1;SALE;Left Wall
1705311580,52559;9,93416;Test1;SALE_HEAD;MainBlock
1705311580,54715;9,95576;Test1;ENTRA;Attach
1705311580,58100;9,98950;Test1;ENTRA_HEAD;Rock
1705311580,66881;10,07776;Test1;SALE_HEAD;Rock
1705311580,76866;10,17744;Test1;ENTRA_HEAD;Right Wall
1705311581,16819;10,57678;Test1;SALE_HEAD;Right Wall
1705311581,17898;10,58806;Test1;ENTRA_HEAD;Rock
1705311581,67990;11,08878;Test1;SALE_HEAD;Rock
1705311581,95745;11,36604;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705311581,96821;11,37691;Test1;SALE_HEAD;WhileBlock(Clone)
1705311581,97898;11,38832;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705311582,40220;11,81080;Test1;SALE_HEAD;WhileBlock(Clone)
1705311582,80208;12,21065;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705311582,90140;12,31034;Test1;SALE_HEAD;WhileBlock(Clone)
1705311583,02471;12,43335;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705311583,10172;12,51035;Test1;SALE_HEAD;WhileBlock(Clone)
1705311583,43757;12,84609;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705311583,57983;12,98852;Test1;SALE_HEAD;WhileBlock(Clone)
1705311583,62410;13,03266;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705311583,75730;13,16593;Test1;SALE_HEAD;WhileBlock(Clone)
1705311584,71196;14,12095;Test1;SALE;WhileBlock(Clone)
1705311584,72393;14,13275;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705311584,75772;14,16663;Test1;SALE_HEAD;WhileBlock(Clone)
1705311584,79291;14,20172;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705311584,79789;14,20645;Test1;ENTRA;WhileBlock(Clone)
1705311585,05785;14,46637;Test1;SALE_HEAD;WhileBlock(Clone)
1705311585,13467;14,54346;Test1;SALE;WhileBlock(Clone)
1705311585,16811;14,57698;Test1;ENTRA;WhileBlock(Clone)
1705311586,33483;15,74353;Test1;SALE;WhileBlock(Clone)
1705311586,50196;15,91063;Test1;ENTRA;Rock
1705311586,51247;15,92116;Test1;SALE;Rock
1705311586,53448;15,94308;Test1;ENTRA;Rock
1705311586,64622;16,05504;Test1;SALE;Bottom Socket
1705311586,66818;16,07673;Test1;ENTRA;WhileBlock(Clone)
1705311587,02386;16,43253;Test1;SALE;WhileBlock(Clone)
1705311587,03473;16,44340;Test1;ENTRA;WhileBlock(Clone)
1705311587,92414;17,33284;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705311587,97318;17,38207;Test1;SALE;WhileBlock(Clone)
1705311587,98928;17,39868;Test1;ENTRA;WhileBlock(Clone)
1705311588,00157;17,41049;Test1;SALE;WhileBlock(Clone)
1705311588,20460;17,61332;Test1;SALE_HEAD;WhileBlock(Clone)
1705311588,27941;17,68826;Test1;ENTRA;WhileBlock(Clone)
1705311588,49029;17,89904;Test1;SALE;WhileBlock(Clone)
1705311588,50195;17,91050;Test1;ENTRA;Rock
1705311588,71272;18,12123;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705311588,99129;18,39981;Test1;SALE_HEAD;WhileBlock(Clone)
1705311589,00173;18,41058;Test1;ENTRA_HEAD;Right Socket
1705311589,00173;18,41062;Test1;SALE;Rock
1705311589,02414;18,43285;Test1;ENTRA;Button Play
1705311589,03460;18,44349;Test1;SALE_HEAD;Local Context Socket
1705311589,56913;18,97780;Test1;ENTRA_HEAD;Grass
1705311591,77948;21,18828;Test1;SALE;WhileBlock(Clone)
1705311592,05761;21,46652;Test1;ENTRA;Grass
1705311594,82425;24,23296;Test1;SALE;Rock
1705311594,98056;24,38929;Test1;ENTRA;Grass
1705311595,98113;25,38964;Test1;SALE;WhileBlock(Clone)
1705311596,14654;25,55536;Test1;ENTRA;WhileBlock(Clone)
1705311598,63624;28,04503;Test1;SALE;WhileBlock(Clone)
1705311598,74675;28,15552;Test1;ENTRA;WhileBlock(Clone)
1705311600,23622;29,64517;Test1;SALE;Grass
1705311600,33630;29,74509;Test1;ENTRA;Rock
1705311601,40317;30,81210;Test1;SALE;Grass
1705311601,52499;30,93390;Test1;ENTRA;Bottom Socket
1705311603,52547;32,93414;Test1;SALE_HEAD;Grass
1705311603,56896;32,97762;Test1;ENTRA_HEAD;Screen
1705311603,60287;33,01157;Test1;SALE_HEAD;Screen
1705311603,69177;33,10044;Test1;ENTRA_HEAD;Grass
1705311603,82570;33,23430;Test1;SALE;WhileBlock(Clone)
1705311603,83615;33,24505;Test1;ENTRA;Center Wall
1705311606,49121;35,90002;Test1;SALE;Local Context Socket
1705311606,65886;36,06764;Test1;ENTRA;WhileBlock(Clone)
1705311622,02534;51,43386;Test1;SALE;Bottom Socket
1705311622,13640;51,54493;Test1;ENTRA;Grass
1705311625,76910;55,17772;Test1;SALE;Right Wall
1705311625,88177;55,29039;Test1;ENTRA;Grass
1705311629,00238;58,41129;Test1;SALE;Rock
1705311629,10243;58,51129;Test1;ENTRA;Right Socket
1705311629,66835;59,07730;Test1;SALE;Right Wall
1705311629,84665;59,25516;Test1;ENTRA;Grass
