userID;fecha
FakeUser42;12/01/2024_14:08
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1705064901,90828;,06949;Test1;ENTRA_HEAD;Tree
1705064903,98768;2,14820;Test1;SALE_HEAD;Character
1705064905,12041;3,28101;Test1;ENTRA;Button Play
1705064905,23786;3,39831;Test1;SALE;Button Play
1705064905,99850;4,15910;Test1;ENTRA;Left Wall
1705064906,15387;4,31454;Test1;SALE;Left Wall
1705064907,02805;5,18861;Test1;ENTRA;Left Wall
1705064907,15927;5,32003;Test1;SALE;Left Wall
1705064907,70378;5,86443;Test1;ENTRA;Left Wall
1705064907,84253;6,00321;Test1;SALE;Left Wall
1705064908,13077;6,29160;Test1;ENTRA;MainBlock
1705064908,14144;6,30206;Test1;SALE;MainBlock
1705064908,15359;6,31443;Test1;ENTRA;MainBlock
1705064908,40857;6,56925;Test1;SALE;MainBlock
1705064908,41916;6,57980;Test1;ENTRA;Grass
1705064909,05339;7,21415;Test1;ENTRA_HEAD;EndLevelFlag
1705064909,13072;7,29154;Test1;SALE;Screen
1705064909,17472;7,33579;Test1;SALE_HEAD;Tree
1705064909,27159;7,43215;Test1;ENTRA;Platform
1705064913,11902;11,27983;Test1;SALE;Platform
1705064913,13098;11,29180;Test1;ENTRA;Shelf (6)
1705064913,14144;11,30227;Test1;SALE;Shelf (6)
1705064913,20900;11,36943;Test1;ENTRA;Right Socket
1705064913,23099;11,39157;Test1;SALE;Right Socket
1705064913,35333;11,51388;Test1;ENTRA;Center Wall
1705064913,36385;11,52440;Test1;ENTRA_HEAD;MainBlock
1705064913,37454;11,53592;Test1;SALE_HEAD;MainBlock
1705064913,49779;11,65843;Test1;SALE;Center Wall
1705064913,62672;11,78747;Test1;ENTRA;Right Socket
1705064913,67477;11,83616;Test1;SALE;Right Socket
1705064913,74131;11,90202;Test1;ENTRA;Platform
1705064914,41926;12,57990;Test1;SALE;PrintBlock(Clone)
1705064914,44137;12,60225;Test1;ENTRA;Right Socket
1705064914,59786;12,75854;Test1;SALE;Right Socket
1705064914,71625;12,87679;Test1;ENTRA;Shelf
1705064914,73072;12,89171;Test1;SALE;Shelf
1705064914,87164;13,03219;Test1;ENTRA;MainBlock
1705064915,07463;13,23585;Test1;SALE;MainBlock
1705064915,08625;13,24668;Test1;ENTRA;MainBlock
1705064915,09795;13,25839;Test1;SALE;MainBlock
1705064915,10876;13,26927;Test1;ENTRA;MainBlock
1705064915,11949;13,27990;Test1;SALE;MainBlock
1705064915,18297;13,34347;Test1;ENTRA;MainBlock
1705064915,37463;13,53581;Test1;SALE;Button Play
1705064915,41942;13,58008;Test1;ENTRA;Right Socket
1705064916,11592;14,27710;Test1;SALE;Attach
1705064916,39780;14,55829;Test1;ENTRA;Grass
1705064916,44130;14,60213;Test1;SALE;Grass
1705064916,58300;14,74344;Test1;ENTRA;Button Pause
1705064917,06348;15,22430;Test1;ENTRA_HEAD;Button Play
1705064917,30884;15,46928;Test1;SALE_HEAD;Button Play
1705064917,36057;15,52127;Test1;ENTRA_HEAD;Button Play
1705064918,05285;16,21357;Test1;SALE;Button Pause
1705064918,06386;16,22438;Test1;ENTRA;Grass
1705064918,57479;16,73574;Test1;SALE;Grass
1705064918,58620;16,74671;Test1;ENTRA;MainBlock
1705064918,61603;16,77681;Test1;SALE;Button Play
1705064918,67482;16,83596;Test1;SALE_HEAD;Button Play
1705064919,08260;17,24337;Test1;ENTRA;Button Play
1705064919,29728;17,45804;Test1;SALE;Button Play
1705064919,33110;17,49150;Test1;ENTRA;Button Play
1705064919,39356;17,55445;Test1;SALE;Button Play
1705064919,59783;17,75834;Test1;ENTRA;Right Socket
1705064919,76370;17,92437;Test1;ENTRA_HEAD;Right Socket
1705064920,09768;18,25818;Test1;SALE;Attach
1705064920,23145;18,39214;Test1;ENTRA;WhileBlock(Clone)
1705064920,91213;19,07283;Test1;SALE;Attach
1705064921,04684;19,20732;Test1;ENTRA;Bottom Socket
1705064921,14472;19,30590;Test1;SALE_HEAD;Bottom Socket
1705064921,40045;19,56105;Test1;ENTRA_HEAD;Shelf (3)
1705064928,45636;26,61693;Test1;SALE;DeclareBlock(Clone)
1705064928,58555;26,74659;Test1;ENTRA;DeclareBlock(Clone)
1705064931,38652;29,54710;Test1;SALE;Bottom Socket
1705064931,51231;29,67282;Test1;ENTRA;WhileBlock(Clone)
1705064931,54865;29,70935;Test1;SALE;WhileBlock(Clone)
1705064931,81181;29,97247;Test1;SALE_HEAD;Right Wall
1705064932,07831;30,23907;Test1;ENTRA;WhileBlock(Clone)
1705064932,21162;30,37223;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705064932,21162;30,37226;Test1;SALE;WhileBlock(Clone)
1705064932,34446;30,50520;Test1;ENTRA;WhileBlock(Clone)
1705064932,37830;30,53901;Test1;SALE;Attach
1705064932,38975;30,55035;Test1;ENTRA;Shelf (3)
1705064932,41214;30,57291;Test1;SALE_HEAD;WhileBlock(Clone)
1705064932,41214;30,57295;Test1;SALE;Bottom Socket
1705064932,42241;30,58307;Test1;ENTRA_HEAD;Right Socket
1705064932,45616;30,61683;Test1;ENTRA;WhileBlock(Clone)
1705064932,62992;30,79107;Test1;SALE_HEAD;Right Socket
1705064932,67842;30,83909;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705064932,67842;30,83913;Test1;SALE;WhileBlock(Clone)
1705064932,71245;30,87290;Test1;ENTRA;WhileBlock(Clone)
1705064932,72897;30,89022;Test1;SALE;WhileBlock(Clone)
1705064932,74719;30,90807;Test1;SALE_HEAD;WhileBlock(Clone)
1705064932,80033;30,96077;Test1;ENTRA;Bottom Socket
1705064932,81180;30,97242;Test1;SALE;Bottom Socket
1705064932,83433;30,99492;Test1;ENTRA;Bottom Socket
1705064932,84456;31,00507;Test1;SALE;Bottom Socket
1705064932,86620;31,02746;Test1;ENTRA;Bottom Socket
1705064935,25721;33,41789;Test1;SALE;WhileBlock(Clone)
1705064935,30070;33,46142;Test1;ENTRA;Right Socket
1705064935,84925;34,00991;Test1;SALE;Attach
