userID;fecha
FakeUser42;12/01/2024_14:14
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1705065261,98610;,06689;Test1;ENTRA_HEAD;Tree
1705065263,85154;1,93237;Test1;SALE_HEAD;Character
1705065265,06478;3,14609;Test1;ENTRA;Grass
1705065265,08169;3,16254;Test1;SALE;Grass
1705065266,63129;4,71209;Test1;ENTRA;Platform
1705065266,66998;4,75072;Test1;SALE;Platform
1705065266,68547;4,76618;Test1;ENTRA;Platform
1705065266,97348;5,05427;Test1;SALE;Platform
1705065267,10873;5,18947;Test1;ENTRA;Platform
1705065267,49612;5,57687;Test1;SALE;Platform
1705065268,49023;6,57092;Test1;ENTRA;Attach
1705065268,74594;6,82732;Test1;SALE;Right Socket
1705065268,79078;6,87150;Test1;ENTRA;Button Play
1705065269,00180;7,08239;Test1;SALE;Button Play
1705065269,02453;7,10516;Test1;ENTRA;Grass
1705065269,33457;7,41526;Test1;ENTRA_HEAD;Grass
1705065269,55061;7,63157;Test1;SALE;Grass
1705065269,68025;7,76111;Test1;ENTRA;Attach
1705065269,74577;7,82650;Test1;SALE_HEAD;Grass
1705065270,38513;8,46572;Test1;ENTRA_HEAD;Right Socket
1705065271,48140;9,56235;Test1;SALE_HEAD;Right Wall
1705065271,53688;9,61744;Test1;SALE;Right Socket
1705065271,55883;9,63954;Test1;ENTRA;Grass
1705065271,58159;9,66228;Test1;ENTRA_HEAD;Grass
1705065271,61493;9,69540;Test1;SALE;Grass
1705065271,63653;9,71743;Test1;ENTRA;Rock
1705065271,64900;9,72954;Test1;SALE;Rock
1705065271,74845;9,82932;Test1;ENTRA;WhileBlock(Clone)
1705065272,52577;10,60661;Test1;SALE_HEAD;Grass
1705065273,41392;11,49519;Test1;SALE;WhileBlock(Clone)
1705065273,49249;11,57315;Test1;ENTRA;Attach
1705065273,93683;12,01743;Test1;SALE;Attach
1705065274,11427;12,19507;Test1;ENTRA;WhileBlock(Clone)
1705065276,42595;14,50674;Test1;SALE;WhileBlock(Clone)
1705065276,43696;14,51745;Test1;ENTRA;WhileBlock(Clone)
1705065276,44841;14,52936;Test1;SALE;WhileBlock(Clone)
1705065277,07026;15,15119;Test1;ENTRA;WhileBlock(Clone)
1705065277,82622;15,90697;Test1;SALE;WhileBlock(Clone)
1705065278,69237;16,77333;Test1;ENTRA;WhileBlock(Clone)
1705065279,49559;17,57641;Test1;SALE;WhileBlock(Clone)
1705065279,62545;17,70665;Test1;ENTRA;WhileBlock(Clone)
1705065280,48143;18,56229;Test1;SALE;WhileBlock(Clone)
