userID;fecha
FakeUser42;12/01/2024_13:32
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1705062739,27056;2,23476;Test1;ENTRA_HEAD;Character
1705062739,47027;2,43424;Test1;SALE_HEAD;Character
1705062741,49280;4,45713;Test1;ENTRA;Left Wall
1705062741,79748;4,76171;Test1;SALE;Left Wall
1705062742,04756;5,01192;Test1;ENTRA;Left Wall
1705062742,23002;5,19433;Test1;SALE;Left Wall
1705062742,97178;5,93593;Test1;ENTRA;MainBlock
1705062742,99071;5,95473;Test1;SALE;MainBlock
1705062743,00778;5,97272;Test1;ENTRA;Grass
1705062743,02774;5,99216;Test1;SALE;Grass
1705062743,37778;6,34212;Test1;ENTRA;Grass
1705062743,38926;6,35351;Test1;SALE;Grass
1705062743,52163;6,48583;Test1;ENTRA;Button Pause
1705062743,55586;6,52010;Test1;SALE;Button Pause
1705062743,57711;6,54142;Test1;ENTRA;Button Pause
1705062743,68964;6,65363;Test1;SALE;Button Pause
1705062743,71096;6,67538;Test1;ENTRA;Grass
1705062744,34398;7,30834;Test1;SALE;Character
1705062744,37780;7,34205;Test1;ENTRA;MainBlock
1705062745,15816;8,12215;Test1;SALE;Button Pause
1705062745,18048;8,14456;Test1;ENTRA;Button Pause
1705062745,21357;8,17834;Test1;SALE;Button Pause
1705062745,22531;8,18959;Test1;ENTRA;Left Wall
1705062745,95928;8,92371;Test1;ENTRA_HEAD;Button Play
1705062746,14878;9,11285;Test1;SALE_HEAD;Button Play
1705062746,27057;9,23479;Test1;SALE;Button Play
1705062746,32603;9,29031;Test1;ENTRA;Attach
1705062747,76624;10,73026;Test1;SALE;MainBlock
1705062747,77803;10,74239;Test1;ENTRA;Button Play
1705062748,04482;11,00908;Test1;SALE;RockBlock(Clone)
1705062748,81137;11,77543;Test1;ENTRA;Left Wall
1705062748,86727;11,83133;Test1;SALE;Left Wall
1705062748,87833;11,84233;Test1;ENTRA;WhileBlock(Clone)
1705062749,24490;12,20925;Test1;ENTRA_HEAD;Right Socket
1705062749,69981;12,66403;Test1;SALE;Attach
1705062749,85513;12,81923;Test1;ENTRA;WhileBlock(Clone)
1705062750,46715;13,43119;Test1;SALE;Attach
1705062750,66689;13,63105;Test1;ENTRA;Bottom Socket
1705062751,04488;14,00901;Test1;SALE;Shelf (3)
1705062751,07737;14,04171;Test1;ENTRA;WhileBlock(Clone)
1705062751,19995;14,16438;Test1;SALE;Shelf (3)
1705062751,24473;14,20901;Test1;SALE_HEAD;WhileBlock(Clone)
1705062751,24473;14,20906;Test1;ENTRA;Shelf (3)
1705062751,26697;14,23110;Test1;SALE;Shelf (3)
1705062751,34395;14,30857;Test1;ENTRA;WhileBlock(Clone)
1705062751,57707;14,54149;Test1;SALE;Shelf (3)
1705062751,73302;14,69711;Test1;ENTRA;Attach
1705062753,07740;16,04156;Test1;ENTRA_HEAD;Shelf (3)
1705062753,34513;16,30929;Test1;SALE_HEAD;WhileBlock(Clone)
1705062754,00043;16,96449;Test1;SALE;WhileBlock(Clone)
1705062754,14761;17,11204;Test1;ENTRA;WhileBlock(Clone)
1705062754,15510;17,11909;Test1;SALE;WhileBlock(Clone)
1705062754,16718;17,13122;Test1;ENTRA;WhileBlock(Clone)
1705062754,24456;17,20902;Test1;ENTRA_HEAD;Bottom Socket
