userID;fecha
FakeUser42;15/01/2024_10:09
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1705309750,07597;1,92882;Test1;ENTRA_HEAD;Character
1705309751,40855;3,26142;Test1;ENTRA;Screen
1705309754,13775;5,99060;Test1;SALE;Center Wall
1705309754,15300;6,00598;Test1;ENTRA;Center Wall
1705309754,62268;6,47566;Test1;SALE;Grass
1705309754,63312;6,48602;Test1;ENTRA;Button Pause
1705309755,13354;6,98659;Test1;SALE_HEAD;Grass
1705309755,24468;7,09745;Test1;SALE;MainBlock
1705309756,25467;8,10790;Test1;ENTRA;Button Play
1705309756,50005;8,35297;Test1;ENTRA_HEAD;Grass
1705309756,68140;8,53417;Test1;SALE_HEAD;Grass
1705309756,68140;8,53421;Test1;SALE;Button Pause
1705309756,71435;8,56700;Test1;ENTRA_HEAD;Screen
1705309756,75516;8,60825;Test1;ENTRA;Grass
1705309757,12264;8,97574;Test1;SALE;Grass
1705309757,35672;9,20966;Test1;SALE_HEAD;Screen
1705309758,33295;10,18588;Test1;ENTRA;BreakBlock(Clone)
1705309758,44463;10,29733;Test1;ENTRA_HEAD;Button Pause
1705309758,60017;10,45316;Test1;SALE;Left Wall
1705309758,63353;10,48624;Test1;SALE_HEAD;Button Play
1705309759,11200;10,96504;Test1;ENTRA;Left Wall
1705309759,98908;11,84202;Test1;SALE;WhileBlock(Clone)
1705309760,11072;11,96362;Test1;ENTRA;Attach
1705309760,31334;12,16616;Test1;ENTRA_HEAD;Screen
1705309760,31334;12,16620;Test1;SALE;Attach
1705309760,66748;12,52033;Test1;ENTRA;Button Pause
1705309760,67786;12,53076;Test1;SALE;Button Pause
1705309760,68932;12,54228;Test1;ENTRA;Button Pause
1705309760,72351;12,57639;Test1;SALE;Button Pause
1705309760,73343;12,58642;Test1;ENTRA;MainBlock
1705309760,74485;12,59780;Test1;SALE;MainBlock
1705309760,85539;12,70831;Test1;ENTRA;Grass
1705309761,58957;13,44250;Test1;SALE_HEAD;Screen
1705309763,40281;15,25589;Test1;SALE;Shelf (7)
1705309763,68784;15,54049;Test1;ENTRA;Platform
1705309763,83756;15,69037;Test1;SALE;Platform
1705309763,98259;15,83537;Test1;ENTRA;Platform
1705309764,00447;15,85724;Test1;SALE;Platform
1705309764,03707;15,89026;Test1;ENTRA;Platform
1705309764,04915;15,90192;Test1;SALE;Platform
1705309764,14929;16,00201;Test1;ENTRA;Platform
1705309764,17121;16,02402;Test1;SALE;Platform
1705309764,48230;16,33529;Test1;ENTRA;Platform
1705309764,50448;16,35716;Test1;SALE;Platform
1705309764,51558;16,36831;Test1;ENTRA;Platform
1705309764,90452;16,75742;Test1;SALE;Attach
1705309764,91520;16,76817;Test1;ENTRA;CutBlock(Clone)
1705309765,71505;17,56812;Test1;SALE;Attach
1705309765,82684;17,67987;Test1;ENTRA;MainBlock
1705309765,88311;17,73580;Test1;ENTRA_HEAD;Button Play
1705309766,07109;17,92416;Test1;SALE_HEAD;MainBlock
1705309766,18314;18,03586;Test1;SALE;Left Wall
1705309766,19296;18,04598;Test1;ENTRA;WhileBlock(Clone)
1705309766,20497;18,05763;Test1;SALE;WhileBlock(Clone)
1705309766,21603;18,06866;Test1;ENTRA;WhileBlock(Clone)
1705309766,22700;18,08001;Test1;SALE;WhileBlock(Clone)
1705309766,78251;18,63560;Test1;ENTRA;WhileBlock(Clone)
1705309766,80442;18,65731;Test1;SALE;WhileBlock(Clone)
1705309767,36010;19,21321;Test1;ENTRA;WhileBlock(Clone)
1705309767,37108;19,22379;Test1;SALE;WhileBlock(Clone)
1705309767,38262;19,23550;Test1;ENTRA;WhileBlock(Clone)
1705309767,60441;19,45719;Test1;SALE;WhileBlock(Clone)
1705309767,74926;19,60204;Test1;ENTRA;WhileBlock(Clone)
1705309767,77098;19,62393;Test1;SALE;WhileBlock(Clone)
1705309767,78259;19,63553;Test1;ENTRA;WhileBlock(Clone)
1705309767,93050;19,78333;Test1;ENTRA_HEAD;Bottom Socket
1705309767,93050;19,78336;Test1;SALE;WhileBlock(Clone)
1705309768,07096;19,92386;Test1;ENTRA;WhileBlock(Clone)
1705309768,10462;19,95742;Test1;SALE_HEAD;Bottom Socket
1705309768,18250;20,03532;Test1;SALE;WhileBlock(Clone)
1705309768,20481;20,05781;Test1;ENTRA;Right Socket
1705309768,41553;20,26858;Test1;SALE;Right Socket
1705309768,44983;20,30252;Test1;ENTRA;WhileBlock(Clone)
1705309768,83806;20,69069;Test1;SALE;WhileBlock(Clone)
1705309768,97054;20,82362;Test1;ENTRA;WhileBlock(Clone)
1705309769,65323;21,50626;Test1;SALE;WhileBlock(Clone)
1705309769,77070;21,62366;Test1;ENTRA;WhileBlock(Clone)
1705309770,14908;22,00196;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705309770,67091;22,52387;Test1;SALE_HEAD;WhileBlock(Clone)
1705309771,71593;23,56873;Test1;SALE;WhileBlock(Clone)
1705309771,73788;23,59124;Test1;ENTRA;Local Context Socket
1705309771,74943;23,60249;Test1;SALE;Local Context Socket
1705309771,78271;23,63553;Test1;ENTRA;Local Context Socket
1705309771,82668;23,67965;Test1;SALE;Local Context Socket
1705309772,04897;23,90208;Test1;ENTRA;WhileBlock(Clone)
1705309772,10435;23,95737;Test1;SALE;Local Context Socket
1705309772,11529;23,96820;Test1;ENTRA;Local Context Socket
1705309772,12732;23,97995;Test1;SALE;Local Context Socket
1705309772,14930;24,00222;Test1;ENTRA;Local Context Socket
1705309772,16062;24,01357;Test1;SALE;Local Context Socket
1705309772,30479;24,15784;Test1;ENTRA;WhileBlock(Clone)
1705309772,31527;24,16839;Test1;SALE;WhileBlock(Clone)
1705309772,32717;24,17988;Test1;ENTRA;WhileBlock(Clone)
1705309772,33769;24,19038;Test1;SALE;WhileBlock(Clone)
1705309772,37068;24,22355;Test1;ENTRA;WhileBlock(Clone)
1705309772,38243;24,23548;Test1;SALE;WhileBlock(Clone)
1705309772,39313;24,24610;Test1;ENTRA;WhileBlock(Clone)
1705309772,40435;24,25729;Test1;SALE;WhileBlock(Clone)
1705309772,41585;24,26851;Test1;ENTRA;WhileBlock(Clone)
1705309772,43804;24,29088;Test1;SALE;WhileBlock(Clone)
1705309772,51497;24,36795;Test1;ENTRA;WhileBlock(Clone)
1705309773,89348;25,74614;Test1;SALE;WhileBlock(Clone)
1705309773,95957;25,81315;Test1;ENTRA;WhileBlock(Clone)
1705309774,46045;26,31308;Test1;SALE;Shelf (3)
1705309774,57108;26,42372;Test1;ENTRA;Bottom Socket
1705309775,41539;27,26847;Test1;SALE;WhileBlock(Clone)
1705309775,54896;27,40195;Test1;ENTRA;WhileBlock(Clone)
1705309776,32663;28,17969;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705309776,34894;28,20200;Test1;SALE_HEAD;WhileBlock(Clone)
1705309776,37060;28,22351;Test1;ENTRA_HEAD;WhileBlock(Clone)
1705309776,37060;28,22357;Test1;SALE;WhileBlock(Clone)
1705309776,38248;28,23538;Test1;ENTRA;WhileBlock(Clone)
1705309776,44965;28,30259;Test1;SALE_HEAD;WhileBlock(Clone)
1705309776,47095;28,32387;Test1;ENTRA_HEAD;WhileBlock(Clone)
